Cycle ID	Cap_Chg(mAh)	Cap_DChg(mAh)	RCap_Chg(mAh/g)	RCap_DChg(mAh/g)	Efficiency(%)	Engy_Chg(mWh)	Engy_DChg(mWh)	Mid-value Voltage(mV)	CC_Chg_Cap(mAh)	CC_Chg_Rat(%)	Platform_Cap(mAh)	Platform_RCap(mAh/g)	Platform_Efficiency(%)	Platform_Time	Capacitance_Chg(F)	Capacitance_DChg(F)	rd(mO)	REngy_Chg(mWh/g)	REngy_DChg(mWh/g)	Energy Efficiency(%)	
	Step ID	Step Type	Step Time(H:M:S:ms)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Capacitance_Chg(F)	Start Vol(mV)	End Vol(mV)	Start Temperature(?)	End Temperature(?)	
		Record ID	Time(H:M:S:ms)	Vol(mV)	Cur(mA)	Temperature(?)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Realtime	
		5498	6:17:55:000	1468.2	-0.152	0.0	0.978	978.229	1.751	1751.1	2019-09-10 00:14:48	
		5499	6:18:00:000	1468.2	-0.151	0.0	0.978	978.439	1.751	1751.4	2019-09-10 00:14:53	
		5500	6:18:05:000	1467.9	-0.152	0.0	0.979	978.650	1.752	1751.7	2019-09-10 00:14:58	
		5501	6:18:10:000	1467.9	-0.152	0.0	0.979	978.861	1.752	1752.0	2019-09-10 00:15:03	
		5502	6:18:15:000	1467.6	-0.152	0.0	0.979	979.071	1.752	1752.3	2019-09-10 00:15:08	
		5503	6:18:20:000	1467.6	-0.152	0.0	0.979	979.282	1.753	1752.6	2019-09-10 00:15:13	
		5504	6:18:25:000	1467.3	-0.152	0.0	0.979	979.492	1.753	1752.9	2019-09-10 00:15:18	
		5505	6:18:30:000	1467.3	-0.152	0.0	0.980	979.703	1.753	1753.2	2019-09-10 00:15:23	
		5506	6:18:35:000	1467.3	-0.151	0.0	0.980	979.914	1.754	1753.5	2019-09-10 00:15:28	
		5507	6:18:40:000	1467.0	-0.152	0.0	0.980	980.124	1.754	1753.8	2019-09-10 00:15:33	
		5508	6:18:45:000	1467.0	-0.151	0.0	0.980	980.335	1.754	1754.2	2019-09-10 00:15:38	
		5509	6:18:50:000	1466.7	-0.152	0.0	0.981	980.546	1.754	1754.5	2019-09-10 00:15:43	
		5510	6:18:55:000	1466.7	-0.152	0.0	0.981	980.757	1.755	1754.8	2019-09-10 00:15:48	
		5511	6:19:00:000	1466.3	-0.151	0.0	0.981	980.967	1.755	1755.1	2019-09-10 00:15:53	
		5512	6:19:05:000	1466.0	-0.152	0.0	0.981	981.178	1.755	1755.4	2019-09-10 00:15:58	
		5513	6:19:10:000	1466.0	-0.151	0.0	0.981	981.389	1.756	1755.7	2019-09-10 00:16:03	
		5514	6:19:15:000	1466.0	-0.152	0.0	0.982	981.600	1.756	1756.0	2019-09-10 00:16:08	
		5515	6:19:20:000	1465.7	-0.152	0.0	0.982	981.811	1.756	1756.3	2019-09-10 00:16:13	
		5516	6:19:25:000	1465.7	-0.152	0.0	0.982	982.021	1.757	1756.6	2019-09-10 00:16:18	
		5517	6:19:30:000	1465.4	-0.152	0.0	0.982	982.232	1.757	1756.9	2019-09-10 00:16:23	
		5518	6:19:35:000	1465.4	-0.152	0.0	0.982	982.444	1.757	1757.3	2019-09-10 00:16:28	
		5519	6:19:40:000	1465.1	-0.152	0.0	0.983	982.654	1.758	1757.6	2019-09-10 00:16:33	
		5520	6:19:45:000	1465.1	-0.151	0.0	0.983	982.865	1.758	1757.9	2019-09-10 00:16:38	
		5521	6:19:50:000	1464.8	-0.151	0.0	0.983	983.076	1.758	1758.2	2019-09-10 00:16:43	
		5522	6:19:55:000	1464.8	-0.152	0.0	0.983	983.286	1.758	1758.5	2019-09-10 00:16:48	
		5523	6:20:00:000	1464.5	-0.152	0.0	0.983	983.498	1.759	1758.8	2019-09-10 00:16:53	
		5524	6:20:05:000	1464.5	-0.151	0.0	0.984	983.708	1.759	1759.1	2019-09-10 00:16:58	
		5525	6:20:10:000	1464.2	-0.152	0.0	0.984	983.919	1.759	1759.4	2019-09-10 00:17:03	
		5526	6:20:15:000	1464.2	-0.152	0.0	0.984	984.130	1.760	1759.7	2019-09-10 00:17:08	
		5527	6:20:20:000	1464.2	-0.152	0.0	0.984	984.341	1.760	1760.0	2019-09-10 00:17:13	
		5528	6:20:25:000	1463.9	-0.152	0.0	0.985	984.552	1.760	1760.3	2019-09-10 00:17:18	
		5529	6:20:30:000	1463.6	-0.151	0.0	0.985	984.762	1.761	1760.7	2019-09-10 00:17:23	
		5530	6:20:35:000	1463.6	-0.151	0.0	0.985	984.972	1.761	1761.0	2019-09-10 00:17:28	
		5531	6:20:40:000	1463.6	-0.152	0.0	0.985	985.184	1.761	1761.3	2019-09-10 00:17:33	
		5532	6:20:45:000	1463.2	-0.152	0.0	0.985	985.395	1.762	1761.6	2019-09-10 00:17:38	
		5533	6:20:50:000	1463.2	-0.152	0.0	0.986	985.606	1.762	1761.9	2019-09-10 00:17:43	
		5534	6:20:55:000	1462.9	-0.152	0.0	0.986	985.817	1.762	1762.2	2019-09-10 00:17:48	
		5535	6:21:00:000	1462.9	-0.152	0.0	0.986	986.028	1.763	1762.5	2019-09-10 00:17:53	
		5536	6:21:05:000	1462.6	-0.152	0.0	0.986	986.239	1.763	1762.8	2019-09-10 00:17:58	
		5537	6:21:10:000	1462.6	-0.152	0.0	0.986	986.450	1.763	1763.1	2019-09-10 00:18:03	
		5538	6:21:15:000	1462.3	-0.151	0.0	0.987	986.660	1.763	1763.4	2019-09-10 00:18:08	
		5539	6:21:20:000	1462.3	-0.152	0.0	0.987	986.871	1.764	1763.8	2019-09-10 00:18:13	
		5540	6:21:25:000	1462.0	-0.152	0.0	0.987	987.082	1.764	1764.1	2019-09-10 00:18:18	
		5541	6:21:30:000	1461.7	-0.152	0.0	0.987	987.293	1.764	1764.4	2019-09-10 00:18:23	
		5542	6:21:35:000	1461.7	-0.152	0.0	0.988	987.504	1.765	1764.7	2019-09-10 00:18:28	
		5543	6:21:40:000	1461.7	-0.152	0.0	0.988	987.715	1.765	1765.0	2019-09-10 00:18:33	
		5544	6:21:45:000	1461.7	-0.152	0.0	0.988	987.926	1.765	1765.3	2019-09-10 00:18:38	
		5545	6:21:50:000	1461.4	-0.152	0.0	0.988	988.137	1.766	1765.6	2019-09-10 00:18:43	
		5546	6:21:55:000	1461.1	-0.152	0.0	0.988	988.348	1.766	1765.9	2019-09-10 00:18:48	
		5547	6:22:00:000	1461.1	-0.152	0.0	0.989	988.559	1.766	1766.2	2019-09-10 00:18:53	
		5548	6:22:05:000	1461.1	-0.152	0.0	0.989	988.770	1.767	1766.5	2019-09-10 00:18:58	
		5549	6:22:10:000	1460.8	-0.152	0.0	0.989	988.981	1.767	1766.8	2019-09-10 00:19:03	
		5550	6:22:15:000	1460.5	-0.152	0.0	0.989	989.192	1.767	1767.1	2019-09-10 00:19:08	
		5551	6:22:20:000	1460.5	-0.151	0.0	0.989	989.403	1.767	1767.5	2019-09-10 00:19:13	
		5552	6:22:25:000	1460.5	-0.152	0.0	0.990	989.614	1.768	1767.8	2019-09-10 00:19:18	
		5553	6:22:30:000	1459.8	-0.151	0.0	0.990	989.825	1.768	1768.1	2019-09-10 00:19:23	
		5554	6:22:35:000	1459.8	-0.152	0.0	0.990	990.035	1.768	1768.4	2019-09-10 00:19:28	
		5555	6:22:40:000	1459.5	-0.152	0.0	0.990	990.246	1.769	1768.7	2019-09-10 00:19:33	
		5556	6:22:45:000	1459.5	-0.152	0.0	0.990	990.457	1.769	1769.0	2019-09-10 00:19:38	
		5557	6:22:50:000	1459.2	-0.152	0.0	0.991	990.668	1.769	1769.3	2019-09-10 00:19:43	
		5558	6:22:55:000	1459.2	-0.152	0.0	0.991	990.879	1.770	1769.6	2019-09-10 00:19:48	
		5559	6:23:00:000	1458.9	-0.152	0.0	0.991	991.090	1.770	1769.9	2019-09-10 00:19:53	
		5560	6:23:05:000	1458.9	-0.152	0.0	0.991	991.301	1.770	1770.2	2019-09-10 00:19:58	
		5561	6:23:10:000	1458.9	-0.151	0.0	0.992	991.512	1.771	1770.5	2019-09-10 00:20:03	
		5562	6:23:15:000	1458.6	-0.152	0.0	0.992	991.722	1.771	1770.8	2019-09-10 00:20:08	
		5563	6:23:20:000	1458.3	-0.152	0.0	0.992	991.933	1.771	1771.1	2019-09-10 00:20:13	
		5564	6:23:25:000	1458.3	-0.152	0.0	0.992	992.144	1.771	1771.5	2019-09-10 00:20:18	
		5565	6:23:30:000	1458.0	-0.152	0.0	0.992	992.355	1.772	1771.8	2019-09-10 00:20:23	
		5566	6:23:35:000	1458.0	-0.152	0.0	0.993	992.566	1.772	1772.1	2019-09-10 00:20:28	
		5567	6:23:40:000	1458.0	-0.152	0.0	0.993	992.777	1.772	1772.4	2019-09-10 00:20:33	
		5568	6:23:45:000	1457.7	-0.151	0.0	0.993	992.988	1.773	1772.7	2019-09-10 00:20:38	
		5569	6:23:50:000	1457.7	-0.152	0.0	0.993	993.198	1.773	1773.0	2019-09-10 00:20:43	
		5570	6:23:55:000	1457.4	-0.152	0.0	0.993	993.409	1.773	1773.3	2019-09-10 00:20:48	
		5571	6:24:00:000	1457.0	-0.152	0.0	0.994	993.621	1.774	1773.6	2019-09-10 00:20:53	
		5572	6:24:05:000	1457.0	-0.152	0.0	0.994	993.831	1.774	1773.9	2019-09-10 00:20:58	
		5573	6:24:10:000	1457.0	-0.152	0.0	0.994	994.042	1.774	1774.2	2019-09-10 00:21:03	
		5574	6:24:15:000	1456.7	-0.152	0.0	0.994	994.253	1.775	1774.5	2019-09-10 00:21:08	
		5575	6:24:20:000	1456.7	-0.152	0.0	0.994	994.464	1.775	1774.8	2019-09-10 00:21:13	
		5576	6:24:25:000	1456.4	-0.151	0.0	0.995	994.675	1.775	1775.2	2019-09-10 00:21:18	
		5577	6:24:30:000	1456.4	-0.152	0.0	0.995	994.886	1.775	1775.5	2019-09-10 00:21:23	
		5578	6:24:35:000	1456.1	-0.152	0.0	0.995	995.097	1.776	1775.8	2019-09-10 00:21:28	
		5579	6:24:40:000	1456.1	-0.152	0.0	0.995	995.308	1.776	1776.1	2019-09-10 00:21:33	
		5580	6:24:45:000	1455.8	-0.152	0.0	0.996	995.519	1.776	1776.4	2019-09-10 00:21:38	
		5581	6:24:50:000	1455.8	-0.152	0.0	0.996	995.729	1.777	1776.7	2019-09-10 00:21:43	
		5582	6:24:55:000	1455.5	-0.152	0.0	0.996	995.940	1.777	1777.0	2019-09-10 00:21:48	
		5583	6:25:00:000	1455.5	-0.152	0.0	0.996	996.151	1.777	1777.3	2019-09-10 00:21:53	
		5584	6:25:05:000	1455.2	-0.152	0.0	0.996	996.362	1.778	1777.6	2019-09-10 00:21:58	
		5585	6:25:10:000	1455.2	-0.152	0.0	0.997	996.573	1.778	1777.9	2019-09-10 00:22:03	
		5586	6:25:15:000	1455.2	-0.152	0.0	0.997	996.783	1.778	1778.2	2019-09-10 00:22:08	
		5587	6:25:20:000	1454.9	-0.152	0.0	0.997	996.994	1.779	1778.5	2019-09-10 00:22:13	
		5588	6:25:25:000	1454.9	-0.151	0.0	0.997	997.204	1.779	1778.8	2019-09-10 00:22:18	
		5589	6:25:30:000	1454.6	-0.152	0.0	0.997	997.415	1.779	1779.2	2019-09-10 00:22:23	
		5590	6:25:35:000	1454.6	-0.152	0.0	0.998	997.626	1.779	1779.5	2019-09-10 00:22:28	
		5591	6:25:40:000	1454.3	-0.152	0.0	0.998	997.837	1.780	1779.8	2019-09-10 00:22:33	
		5592	6:25:45:000	1454.3	-0.152	0.0	0.998	998.048	1.780	1780.1	2019-09-10 00:22:38	
		5593	6:25:50:000	1453.9	-0.152	0.0	0.998	998.259	1.780	1780.4	2019-09-10 00:22:43	
		5594	6:25:55:000	1453.9	-0.152	0.0	0.998	998.470	1.781	1780.7	2019-09-10 00:22:48	
		5595	6:26:00:000	1453.6	-0.152	0.0	0.999	998.681	1.781	1781.0	2019-09-10 00:22:53	
		5596	6:26:05:000	1453.6	-0.152	0.0	0.999	998.892	1.781	1781.3	2019-09-10 00:22:58	
		5597	6:26:10:000	1453.3	-0.151	0.0	0.999	999.103	1.782	1781.6	2019-09-10 00:23:03	
		5598	6:26:15:000	1453.3	-0.152	0.0	0.999	999.314	1.782	1781.9	2019-09-10 00:23:08	
		5599	6:26:20:000	1453.0	-0.152	0.0	1.000	999.525	1.782	1782.2	2019-09-10 00:23:13	
		5600	6:26:25:000	1452.7	-0.152	0.0	1.000	999.736	1.783	1782.5	2019-09-10 00:23:18	
		5601	6:26:30:000	1452.7	-0.152	0.0	1.000	999.947	1.783	1782.8	2019-09-10 00:23:23	
		5602	6:26:35:000	1452.7	-0.152	0.0	1.000	1000.158	1.783	1783.1	2019-09-10 00:23:28	
		5603	6:26:40:000	1452.4	-0.151	0.0	1.000	1000.368	1.783	1783.4	2019-09-10 00:23:33	
		5604	6:26:45:000	1452.4	-0.152	0.0	1.001	1000.579	1.784	1783.8	2019-09-10 00:23:38	
		5605	6:26:50:000	1452.1	-0.152	0.0	1.001	1000.791	1.784	1784.1	2019-09-10 00:23:43	
		5606	6:26:55:000	1452.1	-0.152	0.0	1.001	1001.002	1.784	1784.4	2019-09-10 00:23:48	
		5607	6:27:00:000	1452.1	-0.152	0.0	1.001	1001.212	1.785	1784.7	2019-09-10 00:23:53	
		5608	6:27:05:000	1451.8	-0.152	0.0	1.001	1001.423	1.785	1785.0	2019-09-10 00:23:58	
		5609	6:27:10:000	1451.5	-0.151	0.0	1.002	1001.634	1.785	1785.3	2019-09-10 00:24:03	
		5610	6:27:15:000	1451.5	-0.152	0.0	1.002	1001.845	1.786	1785.6	2019-09-10 00:24:08	
		5611	6:27:20:000	1451.5	-0.152	0.0	1.002	1002.056	1.786	1785.9	2019-09-10 00:24:13	
		5612	6:27:25:000	1451.2	-0.152	0.0	1.002	1002.267	1.786	1786.2	2019-09-10 00:24:18	
		5613	6:27:30:000	1451.2	-0.152	0.0	1.002	1002.478	1.787	1786.5	2019-09-10 00:24:23	
		5614	6:27:35:000	1450.8	-0.152	0.0	1.003	1002.689	1.787	1786.8	2019-09-10 00:24:28	
		5615	6:27:40:000	1450.8	-0.152	0.0	1.003	1002.900	1.787	1787.1	2019-09-10 00:24:33	
		5616	6:27:45:000	1450.5	-0.152	0.0	1.003	1003.111	1.787	1787.4	2019-09-10 00:24:38	
		5617	6:27:50:000	1450.2	-0.152	0.0	1.003	1003.322	1.788	1787.7	2019-09-10 00:24:43	
		5618	6:27:55:000	1450.2	-0.152	0.0	1.004	1003.533	1.788	1788.1	2019-09-10 00:24:48	
		5619	6:28:00:000	1450.2	-0.152	0.0	1.004	1003.744	1.788	1788.4	2019-09-10 00:24:53	
		5620	6:28:05:000	1449.9	-0.151	0.0	1.004	1003.955	1.789	1788.7	2019-09-10 00:24:58	
		5621	6:28:10:000	1449.9	-0.152	0.0	1.004	1004.166	1.789	1789.0	2019-09-10 00:25:03	
		5622	6:28:15:000	1449.6	-0.152	0.0	1.004	1004.376	1.789	1789.3	2019-09-10 00:25:08	
		5623	6:28:20:000	1449.6	-0.152	0.0	1.005	1004.588	1.790	1789.6	2019-09-10 00:25:13	
		5624	6:28:25:000	1449.3	-0.152	0.0	1.005	1004.798	1.790	1789.9	2019-09-10 00:25:18	
		5625	6:28:30:000	1449.3	-0.152	0.0	1.005	1005.009	1.790	1790.2	2019-09-10 00:25:23	
		5626	6:28:35:000	1449.0	-0.152	0.0	1.005	1005.220	1.791	1790.5	2019-09-10 00:25:28	
		5627	6:28:40:000	1449.0	-0.151	0.0	1.005	1005.431	1.791	1790.8	2019-09-10 00:25:33	
		5628	6:28:45:000	1449.0	-0.152	0.0	1.006	1005.641	1.791	1791.1	2019-09-10 00:25:38	
		5629	6:28:50:000	1448.7	-0.152	0.0	1.006	1005.853	1.791	1791.4	2019-09-10 00:25:43	
		5630	6:28:55:000	1448.4	-0.152	0.0	1.006	1006.063	1.792	1791.7	2019-09-10 00:25:48	
		5631	6:29:00:000	1448.4	-0.152	0.0	1.006	1006.274	1.792	1792.0	2019-09-10 00:25:53	
		5632	6:29:05:000	1448.4	-0.152	0.0	1.006	1006.485	1.792	1792.3	2019-09-10 00:25:58	
		5633	6:29:10:000	1448.1	-0.152	0.0	1.007	1006.696	1.793	1792.6	2019-09-10 00:26:03	
		5634	6:29:15:000	1448.1	-0.152	0.0	1.007	1006.907	1.793	1793.0	2019-09-10 00:26:08	
		5635	6:29:20:000	1447.7	-0.151	0.0	1.007	1007.118	1.793	1793.3	2019-09-10 00:26:13	
		5636	6:29:25:000	1447.7	-0.152	0.0	1.007	1007.329	1.794	1793.6	2019-09-10 00:26:18	
		5637	6:29:30:000	1447.4	-0.152	0.0	1.008	1007.540	1.794	1793.9	2019-09-10 00:26:23	
		5638	6:29:35:000	1447.4	-0.152	0.0	1.008	1007.751	1.794	1794.2	2019-09-10 00:26:28	
		5639	6:29:40:000	1447.1	-0.151	0.0	1.008	1007.962	1.794	1794.5	2019-09-10 00:26:33	
		5640	6:29:45:000	1447.1	-0.152	0.0	1.008	1008.172	1.795	1794.8	2019-09-10 00:26:38	
		5641	6:29:50:000	1446.8	-0.152	0.0	1.008	1008.384	1.795	1795.1	2019-09-10 00:26:43	
		5642	6:29:55:000	1446.8	-0.152	0.0	1.009	1008.595	1.795	1795.4	2019-09-10 00:26:48	
		5643	6:30:00:000	1446.5	-0.152	0.0	1.009	1008.806	1.796	1795.7	2019-09-10 00:26:53	
		5644	6:30:05:000	1446.5	-0.152	0.0	1.009	1009.017	1.796	1796.0	2019-09-10 00:26:58	
		5645	6:30:10:000	1446.2	-0.152	0.0	1.009	1009.228	1.796	1796.3	2019-09-10 00:27:03	
		5646	6:30:15:000	1446.2	-0.151	0.0	1.009	1009.439	1.797	1796.6	2019-09-10 00:27:08	
		5647	6:30:20:000	1445.9	-0.152	0.0	1.010	1009.649	1.797	1796.9	2019-09-10 00:27:13	
		5648	6:30:25:000	1445.9	-0.152	0.0	1.010	1009.860	1.797	1797.2	2019-09-10 00:27:18	
		5649	6:30:30:000	1445.9	-0.152	0.0	1.010	1010.071	1.798	1797.5	2019-09-10 00:27:23	
		5650	6:30:35:000	1445.6	-0.152	0.0	1.010	1010.283	1.798	1797.8	2019-09-10 00:27:28	
		5651	6:30:40:000	1445.3	-0.152	0.0	1.010	1010.494	1.798	1798.1	2019-09-10 00:27:33	
		5652	6:30:45:000	1445.3	-0.152	0.0	1.011	1010.705	1.798	1798.4	2019-09-10 00:27:38	
		5653	6:30:50:000	1445.3	-0.152	0.0	1.011	1010.916	1.799	1798.8	2019-09-10 00:27:43	
		5654	6:30:55:000	1445.0	-0.151	0.0	1.011	1011.126	1.799	1799.1	2019-09-10 00:27:48	
		5655	6:31:00:000	1445.0	-0.152	0.0	1.011	1011.337	1.799	1799.4	2019-09-10 00:27:53	
		5656	6:31:05:000	1444.6	-0.152	0.0	1.012	1011.548	1.800	1799.7	2019-09-10 00:27:58	
		5657	6:31:10:000	1444.6	-0.152	0.0	1.012	1011.759	1.800	1800.0	2019-09-10 00:28:03	
		5658	6:31:15:000	1444.3	-0.152	0.0	1.012	1011.970	1.800	1800.3	2019-09-10 00:28:08	
		5659	6:31:20:000	1444.3	-0.152	0.0	1.012	1012.181	1.801	1800.6	2019-09-10 00:28:13	
		5660	6:31:25:000	1444.0	-0.151	0.0	1.012	1012.392	1.801	1800.9	2019-09-10 00:28:18	
		5661	6:31:30:000	1444.0	-0.152	0.0	1.013	1012.603	1.801	1801.2	2019-09-10 00:28:23	
		5662	6:31:35:000	1443.7	-0.152	0.0	1.013	1012.814	1.802	1801.5	2019-09-10 00:28:28	
		5663	6:31:40:000	1443.7	-0.151	0.0	1.013	1013.025	1.802	1801.8	2019-09-10 00:28:33	
		5664	6:31:45:000	1443.4	-0.152	0.0	1.013	1013.236	1.802	1802.1	2019-09-10 00:28:38	
		5665	6:31:50:000	1443.4	-0.151	0.0	1.013	1013.446	1.802	1802.4	2019-09-10 00:28:43	
		5666	6:31:55:000	1443.4	-0.152	0.0	1.014	1013.657	1.803	1802.7	2019-09-10 00:28:48	
		5667	6:32:00:000	1443.1	-0.152	0.0	1.014	1013.868	1.803	1803.0	2019-09-10 00:28:53	
		5668	6:32:05:000	1442.8	-0.152	0.0	1.014	1014.079	1.803	1803.3	2019-09-10 00:28:58	
		5669	6:32:10:000	1442.8	-0.152	0.0	1.014	1014.290	1.804	1803.6	2019-09-10 00:29:03	
		5670	6:32:15:000	1442.8	-0.152	0.0	1.015	1014.501	1.804	1803.9	2019-09-10 00:29:08	
		5671	6:32:20:000	1442.5	-0.152	0.0	1.015	1014.712	1.804	1804.3	2019-09-10 00:29:13	
		5672	6:32:25:000	1442.2	-0.152	0.0	1.015	1014.923	1.805	1804.6	2019-09-10 00:29:18	
		5673	6:32:30:000	1442.2	-0.152	0.0	1.015	1015.134	1.805	1804.9	2019-09-10 00:29:23	
		5674	6:32:35:000	1442.2	-0.152	0.0	1.015	1015.345	1.805	1805.2	2019-09-10 00:29:28	
		5675	6:32:40:000	1441.9	-0.151	0.0	1.016	1015.556	1.805	1805.5	2019-09-10 00:29:33	
		5676	6:32:45:000	1441.5	-0.152	0.0	1.016	1015.767	1.806	1805.8	2019-09-10 00:29:38	
		5677	6:32:50:000	1441.5	-0.152	0.0	1.016	1015.978	1.806	1806.1	2019-09-10 00:29:43	
		5678	6:32:55:000	1441.5	-0.152	0.0	1.016	1016.189	1.806	1806.4	2019-09-10 00:29:48	
		5679	6:33:00:000	1441.2	-0.152	0.0	1.016	1016.400	1.807	1806.7	2019-09-10 00:29:53	
		5680	6:33:05:000	1441.2	-0.152	0.0	1.017	1016.611	1.807	1807.0	2019-09-10 00:29:58	
		5681	6:33:10:000	1440.9	-0.152	0.0	1.017	1016.822	1.807	1807.3	2019-09-10 00:30:03	
		5682	6:33:15:000	1440.9	-0.152	0.0	1.017	1017.033	1.808	1807.6	2019-09-10 00:30:08	
		5683	6:33:20:000	1440.6	-0.152	0.0	1.017	1017.244	1.808	1807.9	2019-09-10 00:30:13	
		5684	6:33:25:000	1440.3	-0.152	0.0	1.017	1017.455	1.808	1808.2	2019-09-10 00:30:18	
		5685	6:33:30:000	1440.3	-0.152	0.0	1.018	1017.666	1.809	1808.5	2019-09-10 00:30:23	
		5686	6:33:35:000	1440.3	-0.152	0.0	1.018	1017.877	1.809	1808.8	2019-09-10 00:30:28	
		5687	6:33:40:000	1440.3	-0.152	0.0	1.018	1018.088	1.809	1809.1	2019-09-10 00:30:33	
		5688	6:33:45:000	1440.0	-0.152	0.0	1.018	1018.299	1.809	1809.4	2019-09-10 00:30:38	
		5689	6:33:50:000	1439.4	-0.152	0.0	1.019	1018.510	1.810	1809.7	2019-09-10 00:30:43	
		5690	6:33:55:000	1439.4	-0.152	0.0	1.019	1018.721	1.810	1810.0	2019-09-10 00:30:48	
		5691	6:34:00:000	1439.4	-0.152	0.0	1.019	1018.933	1.810	1810.3	2019-09-10 00:30:53	
		5692	6:34:05:000	1439.1	-0.152	0.0	1.019	1019.143	1.811	1810.6	2019-09-10 00:30:58	
		5693	6:34:10:000	1438.8	-0.152	0.0	1.019	1019.354	1.811	1810.9	2019-09-10 00:31:03	
		5694	6:34:15:000	1438.8	-0.152	0.0	1.020	1019.565	1.811	1811.2	2019-09-10 00:31:08	
		5695	6:34:20:000	1438.8	-0.151	0.0	1.020	1019.775	1.812	1811.5	2019-09-10 00:31:13	
		5696	6:34:25:000	1438.4	-0.152	0.0	1.020	1019.986	1.812	1811.9	2019-09-10 00:31:18	
		5697	6:34:30:000	1438.1	-0.152	0.0	1.020	1020.197	1.812	1812.2	2019-09-10 00:31:23	
		5698	6:34:35:000	1438.1	-0.152	0.0	1.020	1020.408	1.812	1812.5	2019-09-10 00:31:28	
		5699	6:34:40:000	1438.1	-0.152	0.0	1.021	1020.619	1.813	1812.8	2019-09-10 00:31:33	
		5700	6:34:45:000	1437.8	-0.152	0.0	1.021	1020.829	1.813	1813.1	2019-09-10 00:31:38	
		5701	6:34:50:000	1437.8	-0.152	0.0	1.021	1021.041	1.813	1813.4	2019-09-10 00:31:43	
		5702	6:34:55:000	1437.5	-0.151	0.0	1.021	1021.251	1.814	1813.7	2019-09-10 00:31:48	
		5703	6:35:00:000	1437.5	-0.152	0.0	1.021	1021.461	1.814	1814.0	2019-09-10 00:31:53	
		5704	6:35:05:000	1437.2	-0.152	0.0	1.022	1021.673	1.814	1814.3	2019-09-10 00:31:58	
		5705	6:35:10:000	1437.2	-0.151	0.0	1.022	1021.883	1.815	1814.6	2019-09-10 00:32:03	
		5706	6:35:15:000	1436.9	-0.152	0.0	1.022	1022.094	1.815	1814.9	2019-09-10 00:32:08	
		5707	6:35:20:000	1436.9	-0.152	0.0	1.022	1022.306	1.815	1815.2	2019-09-10 00:32:13	
		5708	6:35:25:000	1436.6	-0.151	0.0	1.023	1022.516	1.815	1815.5	2019-09-10 00:32:18	
		5709	6:35:30:000	1436.6	-0.152	0.0	1.023	1022.727	1.816	1815.8	2019-09-10 00:32:23	
		5710	6:35:35:000	1436.3	-0.152	0.0	1.023	1022.938	1.816	1816.1	2019-09-10 00:32:28	
		5711	6:35:40:000	1436.3	-0.152	0.0	1.023	1023.149	1.816	1816.4	2019-09-10 00:32:33	
		5712	6:35:45:000	1436.0	-0.151	0.0	1.023	1023.359	1.817	1816.7	2019-09-10 00:32:38	
		5713	6:35:50:000	1436.0	-0.152	0.0	1.024	1023.570	1.817	1817.0	2019-09-10 00:32:43	
		5714	6:35:55:000	1435.7	-0.152	0.0	1.024	1023.781	1.817	1817.3	2019-09-10 00:32:48	
		5715	6:36:00:000	1435.7	-0.152	0.0	1.024	1023.992	1.818	1817.6	2019-09-10 00:32:53	
		5716	6:36:05:000	1435.3	-0.152	0.0	1.024	1024.203	1.818	1817.9	2019-09-10 00:32:58	
		5717	6:36:10:000	1435.3	-0.152	0.0	1.024	1024.414	1.818	1818.2	2019-09-10 00:33:03	
		5718	6:36:15:000	1435.0	-0.152	0.0	1.025	1024.626	1.819	1818.5	2019-09-10 00:33:08	
		5719	6:36:20:000	1435.0	-0.152	0.0	1.025	1024.837	1.819	1818.8	2019-09-10 00:33:13	
		5720	6:36:25:000	1434.7	-0.152	0.0	1.025	1025.048	1.819	1819.1	2019-09-10 00:33:18	
		5721	6:36:30:000	1434.7	-0.152	0.0	1.025	1025.259	1.819	1819.4	2019-09-10 00:33:23	
		5722	6:36:35:000	1434.4	-0.152	0.0	1.025	1025.470	1.820	1819.7	2019-09-10 00:33:28	
		5723	6:36:40:000	1434.4	-0.152	0.0	1.026	1025.680	1.820	1820.0	2019-09-10 00:33:33	
		5724	6:36:45:000	1434.1	-0.152	0.0	1.026	1025.891	1.820	1820.3	2019-09-10 00:33:38	
		5725	6:36:50:000	1434.1	-0.152	0.0	1.026	1026.102	1.821	1820.7	2019-09-10 00:33:43	
		5726	6:36:55:000	1433.8	-0.151	0.0	1.026	1026.312	1.821	1821.0	2019-09-10 00:33:48	
		5727	6:37:00:000	1433.8	-0.152	0.0	1.027	1026.523	1.821	1821.3	2019-09-10 00:33:53	
		5728	6:37:05:000	1433.8	-0.152	0.0	1.027	1026.734	1.822	1821.6	2019-09-10 00:33:58	
		5729	6:37:10:000	1433.5	-0.152	0.0	1.027	1026.945	1.822	1821.9	2019-09-10 00:34:03	
		5730	6:37:15:000	1433.2	-0.152	0.0	1.027	1027.156	1.822	1822.2	2019-09-10 00:34:08	
		5731	6:37:20:000	1433.2	-0.152	0.0	1.027	1027.367	1.822	1822.5	2019-09-10 00:34:13	
