time/s	Ewe/V	<I>/mA	cycle number	
1.190950669914055E+003	3.0907314E+000	-1.106456702795702E-003	1.000000000000000E+000
1.210947069408903E+003	3.0897791E+000	-1.115012649484007E-003	1.000000000000000E+000
1.230945468903701E+003	3.0887365E+000	-1.121034295687256E-003	1.000000000000000E+000
1.250944068398494E+003	3.0877275E+000	-1.121923906720271E-003	1.000000000000000E+000
1.270945067893226E+003	3.0867069E+000	-1.133764263695229E-003	1.000000000000000E+000
1.290945867387964E+003	3.0857317E+000	-1.140630357837246E-003	1.000000000000000E+000
1.310944466882756E+003	3.0847368E+000	-1.142546586231568E-003	1.000000000000000E+000
1.330943066377549E+003	3.0837440E+000	-1.142941217217197E-003	1.000000000000000E+000
1.350941665872342E+003	3.0826955E+000	-1.151729810974254E-003	1.000000000000000E+000
1.370942465367079E+003	3.0817466E+000	-1.160241898888408E-003	1.000000000000000E+000
1.390941264861867E+003	3.0807624E+000	-1.171459130032918E-003	1.000000000000000E+000
1.410937664356716E+003	3.0797365E+000	-1.173552331806741E-003	1.000000000000000E+000
1.430936263851509E+003	3.0787349E+000	-1.183311104772723E-003	1.000000000000000E+000
1.450937063346246E+003	3.0777211E+000	-1.188285571441738E-003	1.000000000000000E+000
1.470938062840978E+003	3.0767410E+000	-1.193449990935604E-003	1.000000000000000E+000
1.490936662335771E+003	3.0757461E+000	-1.203282809195294E-003	1.000000000000000E+000
1.510935261830564E+003	3.0747328E+000	-1.206849402253782E-003	1.000000000000000E+000
1.530933661325362E+003	3.0737300E+000	-1.214962943497436E-003	1.000000000000000E+000
1.550934660820094E+003	3.0727303E+000	-1.223429031245712E-003	1.000000000000000E+000
1.570935660314826E+003	3.0717151E+000	-1.225498699657119E-003	1.000000000000000E+000
1.590931959809677E+003	3.0707221E+000	-1.226286378256169E-003	1.000000000000000E+000
1.610928259304528E+003	3.0697274E+000	-1.239531636857576E-003	1.000000000000000E+000
1.630926858799321E+003	3.0687461E+000	-1.246169424476152E-003	1.000000000000000E+000
1.650927858294053E+003	3.0677607E+000	-1.253211237429955E-003	1.000000000000000E+000
1.670928657788791E+003	3.0667648E+000	-1.255222719754970E-003	1.000000000000000E+000
1.690927257283583E+003	3.0657325E+000	-1.264770931303984E-003	1.000000000000000E+000
1.710925856778376E+003	3.0647564E+000	-1.265226234454374E-003	1.000000000000000E+000
1.730924456273169E+003	3.0637443E+000	-1.276562681330692E-003	1.000000000000000E+000
1.750925255767906E+003	3.0627859E+000	-1.283180882414180E-003	1.000000000000000E+000
1.770926255262639E+003	3.0617509E+000	-1.293335966468093E-003	1.000000000000000E+000
1.790922654757487E+003	3.0607450E+000	-1.295104524005306E-003	1.000000000000000E+000
1.810919054252336E+003	3.0597444E+000	-1.302604780381288E-003	1.000000000000000E+000
1.830917453747134E+003	3.0587654E+000	-1.305724104724310E-003	1.000000000000000E+000
1.850918453241866E+003	3.0577433E+000	-1.310870000638398E-003	1.000000000000000E+000
1.870919452736598E+003	3.0567365E+000	-1.323001022222315E-003	1.000000000000000E+000
1.890917852231396E+003	3.0557733E+000	-1.329331618009702E-003	1.000000000000000E+000
1.910916451726189E+003	3.0547433E+000	-1.338064600824009E-003	1.000000000000000E+000
1.930915051220982E+003	3.0537722E+000	-1.343090410325111E-003	1.000000000000000E+000
1.950916050715714E+003	3.0527735E+000	-1.350996887596174E-003	1.000000000000000E+000
1.970916850210451E+003	3.0516961E+000	-1.356759473177142E-003	1.000000000000000E+000
1.990913249705300E+003	3.0507591E+000	-1.362942122132688E-003	1.000000000000000E+000
2.010909649200148E+003	3.0497863E+000	-1.367355969758857E-003	1.000000000000000E+000
2.030910548694883E+003	3.0487058E+000	-1.377958472616772E-003	1.000000000000000E+000
2.050911448189625E+003	3.0477755E+000	-1.380772746348329E-003	1.000000000000000E+000
2.070910047684411E+003	3.0467412E+000	-1.384579968642673E-003	1.000000000000000E+000
2.090908647179203E+003	3.0457525E+000	-1.393735620730646E-003	1.000000000000000E+000
2.110907046674001E+003	3.0447116E+000	-1.402104473228510E-003	1.000000000000000E+000
2.130908046168741E+003	3.0437269E+000	-1.411162942467264E-003	1.000000000000000E+000
2.150909045663473E+003	3.0427234E+000	-1.414598926925675E-003	1.000000000000000E+000
2.170907645158259E+003	3.0417409E+000	-1.421447500175952E-003	1.000000000000000E+000
2.190903844653112E+003	3.0407119E+000	-1.429549844353849E-003	1.000000000000000E+000
2.210900244147968E+003	3.0397370E+000	-1.432724200928206E-003	1.000000000000000E+000
2.230901243642700E+003	3.0387414E+000	-1.450319728471584E-003	1.000000000000000E+000
2.250902243137425E+003	3.0377100E+000	-1.453616554383415E-003	1.000000000000000E+000
2.270900642632223E+003	3.0367532E+000	-1.464743565991265E-003	1.000000000000000E+000
2.290899242127023E+003	3.0357316E+000	-1.463206574724088E-003	1.000000000000000E+000
2.310897841621809E+003	3.0347524E+000	-1.474118159268678E-003	1.000000000000000E+000
2.330898741116544E+003	3.0337124E+000	-1.479626764037994E-003	1.000000000000000E+000
2.350899640611278E+003	3.0327427E+000	-1.474214241788723E-003	1.000000000000000E+000
2.370898240106071E+003	3.0317245E+000	-1.493378653557545E-003	1.000000000000000E+000
2.390894639600927E+003	3.0307112E+000	-1.499032677671250E-003	1.000000000000000E+000
2.410891039095768E+003	3.0297570E+000	-1.506076782371974E-003	1.000000000000000E+000
2.430891838590505E+003	3.0287244E+000	-1.515873911272333E-003	1.000000000000000E+000
2.450892838085238E+003	3.0277574E+000	-1.519765400068856E-003	1.000000000000000E+000
2.470891437580038E+003	3.0267386E+000	-1.534904863642796E-003	1.000000000000000E+000
2.490889837074828E+003	3.0257373E+000	-1.534819649741916E-003	1.000000000000000E+000
2.510888436569621E+003	3.0247455E+000	-1.545057238743600E-003	1.000000000000000E+000
2.530889436064361E+003	3.0237436E+000	-1.557007222811851E-003	1.000000000000000E+000
2.550890235559098E+003	3.0226815E+000	-1.560330109005501E-003	1.000000000000000E+000
2.570888835053884E+003	3.0217519E+000	-1.562825471609575E-003	1.000000000000000E+000
2.590885234548732E+003	3.0207739E+000	-1.577934720152242E-003	1.000000000000000E+000
2.610884034043520E+003	3.0197752E+000	-1.576743434120618E-003	1.000000000000000E+000
2.630882533538315E+003	3.0187197E+000	-1.593377916376213E-003	1.000000000000000E+000
2.650883433033050E+003	3.0177674E+000	-1.598489847262305E-003	1.000000000000000E+000
2.670882032527843E+003	3.0167985E+000	-1.608951148974655E-003	1.000000000000000E+000
2.690880632022636E+003	3.0157249E+000	-1.614292451394064E-003	1.000000000000000E+000
2.710881431517380E+003	3.0147493E+000	-1.621295095611737E-003	1.000000000000000E+000
2.730882431012113E+003	3.0137229E+000	-1.655228599715938E-003	1.000000000000000E+000
2.750881030506898E+003	3.0127137E+000	-1.641255239037940E-003	1.000000000000000E+000
2.770879630001691E+003	3.0117004E+000	-1.656610059055748E-003	1.000000000000000E+000
2.790875829496552E+003	3.0106833E+000	-1.659614955403410E-003	1.000000000000000E+000
2.810874628991340E+003	3.0097215E+000	-1.664882986851978E-003	1.000000000000000E+000
2.830875628486065E+003	3.0087383E+000	-1.683425840138314E-003	1.000000000000000E+000
2.850874127980875E+003	3.0077267E+000	-1.685490842892426E-003	1.000000000000000E+000
2.870872627475663E+003	3.0067554E+000	-1.679733056218925E-003	1.000000000000000E+000
2.890871226970448E+003	3.0056849E+000	-1.705853124234167E-003	1.000000000000000E+000
2.910872226465181E+003	3.0047297E+000	-1.715154697558334E-003	1.000000000000000E+000
2.930873025959918E+003	3.0037315E+000	-1.711149693388181E-003	1.000000000000000E+000
2.950871625454711E+003	3.0027428E+000	-1.732079075289948E-003	1.000000000000000E+000
2.970870224949511E+003	3.0016801E+000	-1.736355059563044E-003	1.000000000000000E+000
2.990866624444352E+003	3.0006855E+000	-1.749389953981613E-003	1.000000000000000E+000
3.010865223939145E+003	2.9997313E+000	-1.751466038474522E-003	1.000000000000000E+000
3.023866223610712E+003	2.9990566E+000	-1.779950553542768E-003	1.000000000000000E+000
3.027860123509818E+003	2.9988997E+000	-1.770159976902091E-003	1.000000000000000E+000
3.038860823231917E+003	2.9983342E+000	-1.763423410147201E-003	1.000000000000000E+000
3.058861622726654E+003	2.9972830E+000	-1.776061776390041E-003	1.000000000000000E+000
3.078860222221454E+003	2.9962857E+000	-1.787024749333212E-003	1.000000000000000E+000
3.098858821716240E+003	2.9953532E+000	-1.794873522065782E-003	1.000000000000000E+000
3.118857421211032E+003	2.9943485E+000	-1.794863392057630E-003	1.000000000000000E+000
3.138858220705777E+003	2.9933062E+000	-1.816950362805256E-003	1.000000000000000E+000
3.158859220200509E+003	2.9922760E+000	-1.828161864579575E-003	1.000000000000000E+000
3.178857819695295E+003	2.9913309E+000	-1.834653847501949E-003	1.000000000000000E+000
3.198854219190143E+003	2.9903121E+000	-1.843028772141674E-003	1.000000000000000E+000
3.218850418685004E+003	2.9892716E+000	-1.853965848567105E-003	1.000000000000000E+000
3.238851418179736E+003	2.9883695E+000	-1.863845827732642E-003	1.000000000000000E+000
3.258852417674461E+003	2.9873970E+000	-1.882229517950765E-003	1.000000000000000E+000
3.278851017169254E+003	2.9863522E+000	-1.890311750997992E-003	1.000000000000000E+000
3.298849416664052E+003	2.9853046E+000	-1.897530294010044E-003	1.000000000000000E+000
3.318848016158852E+003	2.9842987E+000	-1.906279910278412E-003	1.000000000000000E+000
3.338849015653577E+003	2.9833310E+000	-1.919163022562641E-003	1.000000000000000E+000
3.358849815148315E+003	2.9822915E+000	-1.928012416111388E-003	1.000000000000000E+000
3.378848414643107E+003	2.9812729E+000	-1.922112897719331E-003	1.000000000000000E+000
3.398844814137963E+003	2.9803374E+000	-1.949034662567923E-003	1.000000000000000E+000
3.418841213632804E+003	2.9793134E+000	-1.960342361313511E-003	1.000000000000000E+000
3.438842013127542E+003	2.9783103E+000	-1.965215981381996E-003	1.000000000000000E+000
3.458843012622274E+003	2.9773440E+000	-1.979902903445796E-003	1.000000000000000E+000
3.478841612117067E+003	2.9763298E+000	-1.986077739889077E-003	1.000000000000000E+000
3.498840211611860E+003	2.9753497E+000	-1.999530150239112E-003	1.000000000000000E+000
3.518838611106657E+003	2.9742835E+000	-2.007598220287794E-003	1.000000000000000E+000
3.538839610601390E+003	2.9733443E+000	-2.025328385095022E-003	1.000000000000000E+000
3.558840610096122E+003	2.9722960E+000	-2.030959021978092E-003	1.000000000000000E+000
3.578839009590920E+003	2.9713168E+000	-2.050392396901121E-003	1.000000000000000E+000
3.598835409085768E+003	2.9702928E+000	-2.050973399860954E-003	1.000000000000000E+000
3.618834208580556E+003	2.9693439E+000	-2.065750562211583E-003	1.000000000000000E+000
3.638835208075288E+003	2.9683013E+000	-2.059510020256807E-003	1.000000000000000E+000
3.658833607570094E+003	2.9673252E+000	-2.094953839888853E-003	1.000000000000000E+000
3.678832207064879E+003	2.9663174E+000	-2.092228993861609E-003	1.000000000000000E+000
3.698830806559672E+003	2.9653130E+000	-2.114206023702166E-003	1.000000000000000E+000
3.718831706054414E+003	2.9643223E+000	-2.122811684694387E-003	1.000000000000000E+000
3.738832605549149E+003	2.9633148E+000	-2.139289836122877E-003	1.000000000000000E+000
3.758831205043934E+003	2.9623091E+000	-2.138331450028320E-003	1.000000000000000E+000
3.778829804538727E+003	2.9613214E+000	-2.159055589065904E-003	1.000000000000000E+000
3.798826204033576E+003	2.9602847E+000	-2.163138930674653E-003	1.000000000000000E+000
3.818824803528376E+003	2.9593244E+000	-2.179001069223793E-003	1.000000000000000E+000
3.838825803023108E+003	2.9583623E+000	-2.193828421916511E-003	1.000000000000000E+000
3.858824402517894E+003	2.9573228E+000	-2.201051942861781E-003	1.000000000000000E+000
3.878822802012692E+003	2.9562774E+000	-2.213052959492140E-003	1.000000000000000E+000
3.898821401507492E+003	2.9553237E+000	-2.223788516951663E-003	1.000000000000000E+000
3.918822401002217E+003	2.9543195E+000	-2.239995200318100E-003	1.000000000000000E+000
3.938823400496949E+003	2.9533226E+000	-2.250871247488663E-003	1.000000000000000E+000
3.958821799991747E+003	2.9523041E+000	-2.259920676433928E-003	1.000000000000000E+000
3.978820399486547E+003	2.9512920E+000	-2.279703815984135E-003	1.000000000000000E+000
3.998816798981388E+003	2.9503174E+000	-2.280392997939071E-003	1.000000000000000E+000
4.018815598476176E+003	2.9493110E+000	-2.300725569112235E-003	1.000000000000000E+000
4.038816397970913E+003	2.9483361E+000	-2.312129554057112E-003	1.000000000000000E+000
4.058814997465706E+003	2.9473419E+000	-2.327020444892691E-003	1.000000000000000E+000
4.078813596960506E+003	2.9462886E+000	-2.338440145256967E-003	1.000000000000000E+000
4.098812196532992E+003	2.9453380E+000	-2.356170949670659E-003	1.000000000000000E+000
4.118812996250133E+003	2.9442925E+000	-2.364419715259782E-003	1.000000000000000E+000
4.138813996007972E+003	2.9432976E+000	-2.366748208152743E-003	1.000000000000000E+000
4.158812595765863E+003	2.9423575E+000	-2.386383006831093E-003	1.000000000000000E+000
4.178810995523723E+003	2.9412944E+000	-2.399225964823313E-003	1.000000000000000E+000
4.198809795281617E+003	2.9403300E+000	-2.416513409474649E-003	1.000000000000000E+000
4.218806195039491E+003	2.9393651E+000	-2.428079862719972E-003	1.000000000000000E+000
4.238807194797351E+003	2.9383280E+000	-2.437726597300247E-003	1.000000000000000E+000
4.258805594555219E+003	2.9373190E+000	-2.453800811007843E-003	1.000000000000000E+000
4.278804194313081E+003	2.9362741E+000	-2.473325746887110E-003	1.000000000000000E+000
4.298805194070927E+003	2.9353168E+000	-2.475652943418477E-003	1.000000000000000E+000
4.318805993828792E+003	2.9343407E+000	-2.498581590501911E-003	1.000000000000000E+000
4.338804593586654E+003	2.9332976E+000	-2.511267025382707E-003	1.000000000000000E+000
4.358803193344516E+003	2.9323409E+000	-2.519343464748840E-003	1.000000000000000E+000
4.378801793102393E+003	2.9313457E+000	-2.531123952282367E-003	1.000000000000000E+000
4.398800492860290E+003	2.9303589E+000	-2.535661543722895E-003	1.000000000000000E+000
4.418799192618142E+003	2.9293766E+000	-2.558698900058106E-003	1.000000000000000E+000
4.438797792376019E+003	2.9283242E+000	-2.582597567134271E-003	1.000000000000000E+000
4.458796392133881E+003	2.9273088E+000	-2.586676585967916E-003	1.000000000000000E+000
4.478794791891763E+003	2.9262977E+000	-2.603257838877264E-003	1.000000000000000E+000
4.498795791649609E+003	2.9252894E+000	-2.631361055320212E-003	1.000000000000000E+000
4.518796791407454E+003	2.9243221E+000	-2.633553426901056E-003	1.000000000000000E+000
4.538795391165317E+003	2.9233165E+000	-2.647275512243703E-003	1.000000000000000E+000
4.558793790923213E+003	2.9223149E+000	-2.674723425340433E-003	1.000000000000000E+000
4.578792390681076E+003	2.9213326E+000	-2.676138951859822E-003	1.000000000000000E+000
4.598791190438962E+003	2.9203212E+000	-2.696031775193682E-003	1.000000000000000E+000
4.618789790196839E+003	2.9193156E+000	-2.715379531424422E-003	1.000000000000000E+000
4.638788389954701E+003	2.9183316E+000	-2.723412818951334E-003	1.000000000000000E+000
4.658786989712564E+003	2.9173367E+000	-2.730422120847675E-003	1.000000000000000E+000
4.678785589470433E+003	2.9163394E+000	-2.757779184699709E-003	1.000000000000000E+000
4.698786389228306E+003	2.9153440E+000	-2.763661019575286E-003	1.000000000000000E+000
4.718787388986137E+003	2.9143054E+000	-2.792192723056745E-003	1.000000000000000E+000
4.738785988744014E+003	2.9133127E+000	-2.798849304474511E-003	1.000000000000000E+000
4.758784588501876E+003	2.9123187E+000	-2.822531434234884E-003	1.000000000000000E+000
4.778782988259743E+003	2.9112892E+000	-2.846086031178655E-003	1.000000000000000E+000
4.798784188017591E+003	2.9102967E+000	-2.847131714834805E-003	1.000000000000000E+000
4.818780587775502E+003	2.9092829E+000	-2.872612189383832E-003	1.000000000000000E+000
4.838779187533364E+003	2.9083459E+000	-2.878468103357290E-003	1.000000000000000E+000
4.858777587291232E+003	2.9073308E+000	-2.891448175736562E-003	1.000000000000000E+000
4.878778587049106E+003	2.9062598E+000	-2.917279077054878E-003	1.000000000000000E+000
4.898779586806937E+003	2.9052918E+000	-2.935280946727958E-003	1.000000000000000E+000
4.918777986564819E+003	2.9043694E+000	-2.924385973649957E-003	1.000000000000000E+000
4.938776586322667E+003	2.9033327E+000	-2.966518221711692E-003	1.000000000000000E+000
4.958775186080544E+003	2.9023390E+000	-2.983308819505388E-003	1.000000000000000E+000
4.978776085838384E+003	2.9013264E+000	-3.006545833809967E-003	1.000000000000000E+000
4.998774785596266E+003	2.9002898E+000	-3.012237182201935E-003	1.000000000000000E+000
5.018771185354184E+003	2.8993280E+000	-3.032732128670702E-003	1.000000000000000E+000
5.038769785112047E+003	2.8983021E+000	-3.047500522022304E-003	1.000000000000000E+000
5.058768384869923E+003	2.8973408E+000	-3.062354820417047E-003	1.000000000000000E+000
5.078769184627745E+003	2.8963394E+000	-3.088929599502181E-003	1.000000000000000E+000
5.098770184385619E+003	2.8953054E+000	-3.106103547734013E-003	1.000000000000000E+000
5.118768784143467E+003	2.8943284E+000	-3.113221281329161E-003	1.000000000000000E+000
5.138767183901364E+003	2.8933003E+000	-3.142597415496313E-003	1.000000000000000E+000
5.158768183659180E+003	2.8923199E+000	-3.148324380827960E-003	1.000000000000000E+000
5.178769183417055E+003	2.8913267E+000	-3.165837070085192E-003	1.000000000000000E+000
5.198765583174936E+003	2.8903539E+000	-3.195222288428910E-003	1.000000000000000E+000
5.218761782932852E+003	2.8893080E+000	-3.215722463245772E-003	1.000000000000000E+000
5.238760382690729E+003	2.8883350E+000	-3.237755233673617E-003	1.000000000000000E+000
5.258761382448545E+003	2.8873334E+000	-3.255358843888504E-003	1.000000000000000E+000
5.278762382206420E+003	2.8863125E+000	-3.276512659327449E-003	1.000000000000000E+000
5.298760781964273E+003	2.8853219E+000	-3.287314165078156E-003	1.000000000000000E+000
5.318759381722164E+003	2.8843257E+000	-3.309389128832312E-003	1.000000000000000E+000
5.338757981480012E+003	2.8833084E+000	-3.325051007673670E-003	1.000000000000000E+000
5.358758881237867E+003	2.8823390E+000	-3.322031828484213E-003	1.000000000000000E+000
5.378759780995708E+003	2.8813241E+000	-3.366680582026288E-003	1.000000000000000E+000
5.398756180753611E+003	2.8803020E+000	-3.377679068683102E-003	1.000000000000000E+000
5.418752580511529E+003	2.8793657E+000	-3.385984987563179E-003	1.000000000000000E+000
5.438751080269380E+003	2.8783472E+000	-3.416869133383522E-003	1.000000000000000E+000
5.458751980027228E+003	2.8773391E+000	-3.435169418395105E-003	1.000000000000000E+000
5.478752979785073E+003	2.8763747E+000	-3.460369794454795E-003	1.000000000000000E+000
5.498751579542964E+003	2.8753648E+000	-3.483343354556717E-003	1.000000000000000E+000
5.518749979300817E+003	2.8743100E+000	-3.505300263514212E-003	1.000000000000000E+000
5.538748579058694E+003	2.8733001E+000	-3.518960498296808E-003	1.000000000000000E+000
5.558749578816540E+003	2.8722792E+000	-3.538482309096869E-003	1.000000000000000E+000
5.578750378574390E+003	2.8713105E+000	-3.563187412576718E-003	1.000000000000000E+000
5.598746778332308E+003	2.8703270E+000	-3.582430648553653E-003	1.000000000000000E+000
5.618743178090182E+003	2.8693130E+000	-3.611149758533910E-003	1.000000000000000E+000
5.638741777848074E+003	2.8682923E+000	-3.630609562283532E-003	1.000000000000000E+000
5.658742677605907E+003	2.8673074E+000	-3.644689701221752E-003	1.000000000000000E+000
5.678743577363755E+003	2.8663294E+000	-3.645304037148786E-003	1.000000000000000E+000
5.698742177121618E+003	2.8653066E+000	-3.690151903018864E-003	1.000000000000000E+000
5.718740776879495E+003	2.8643358E+000	-3.716173739036641E-003	1.000000000000000E+000
5.738741576637345E+003	2.8633444E+000	-3.738417009198462E-003	1.000000000000000E+000
5.758740176395215E+003	2.8623230E+000	-3.744263606795362E-003	1.000000000000000E+000
5.778741176153060E+003	2.8613079E+000	-3.786750726459273E-003	1.000000000000000E+000
5.798737575910956E+003	2.8602998E+000	-3.791679498987156E-003	1.000000000000000E+000
5.818733775668865E+003	2.8593450E+000	-3.811988373061438E-003	1.000000000000000E+000
5.838734775426703E+003	2.8583674E+000	-3.851145411181728E-003	1.000000000000000E+000
5.858735775184556E+003	2.8573260E+000	-3.858097117945642E-003	1.000000000000000E+000
5.878734174942423E+003	2.8563342E+000	-3.887819259419299E-003	1.000000000000000E+000
5.898732774700300E+003	2.8553293E+000	-3.903994286918639E-003	1.000000000000000E+000
5.918731374458177E+003	2.8543332E+000	-3.933202808275013E-003	1.000000000000000E+000
5.938732374216015E+003	2.8533270E+000	-3.923242079442807E-003	1.000000000000000E+000
5.958733173973858E+003	2.8523731E+000	-3.970710668139137E-003	1.000000000000000E+000
5.978731773731750E+003	2.8513718E+000	-3.992888630866930E-003	1.000000000000000E+000
5.998728173489639E+003	2.8503699E+000	-4.012764098790228E-003	1.000000000000000E+000
6.018724573247535E+003	2.8492916E+000	-4.043429301172602E-003	1.000000000000000E+000
6.038725373005393E+003	2.8483574E+000	-4.067902081950604E-003	1.000000000000000E+000
6.058726372763223E+003	2.8473454E+000	-4.088384613434672E-003	1.000000000000000E+000
6.078724972521100E+003	2.8463154E+000	-4.110595070368248E-003	1.000000000000000E+000
6.098723572278977E+003	2.8453550E+000	-4.128017949378320E-003	1.000000000000000E+000
6.118721972036859E+003	2.8443406E+000	-4.148337720298809E-003	1.000000000000000E+000
6.138722971794676E+003	2.8433251E+000	-4.183733208785526E-003	1.000000000000000E+000
6.158723971552550E+003	2.8423121E+000	-4.199623796343546E-003	1.000000000000000E+000
6.178722371310432E+003	2.8413775E+000	-4.219645357215848E-003	1.000000000000000E+000
6.198718771068307E+003	2.8403659E+000	-4.224447382418214E-003	1.000000000000000E+000
6.218715170826224E+003	2.8393714E+000	-4.267969516961637E-003	1.000000000000000E+000
6.238716170584055E+003	2.8383610E+000	-4.297138349429047E-003	1.000000000000000E+000
6.258716970341891E+003	2.8373339E+000	-4.321365103131618E-003	1.000000000000000E+000
6.278715570099797E+003	2.8363588E+000	-4.339621449042062E-003	1.000000000000000E+000
6.298714169857660E+003	2.8353460E+000	-4.365893697327594E-003	1.000000000000000E+000
6.318712769615522E+003	2.8343549E+000	-4.400033487642514E-003	1.000000000000000E+000
6.338713569373358E+003	2.8333573E+000	-4.406859105757770E-003	1.000000000000000E+000
6.358714569131233E+003	2.8323274E+000	-4.439083759929408E-003	1.000000000000000E+000
6.378713168889095E+003	2.8313081E+000	-4.460634209433908E-003	1.000000000000000E+000
6.398709468646986E+003	2.8302763E+000	-4.481548142683700E-003	1.000000000000000E+000
6.418708168404875E+003	2.8293614E+000	-4.502732751505209E-003	1.000000000000000E+000
6.438709168162692E+003	2.8283341E+000	-4.521477488658721E-003	1.000000000000000E+000
6.458707767920598E+003	2.8273621E+000	-4.542185866823249E-003	1.000000000000000E+000
6.478706167678465E+003	2.8263607E+000	-4.572304700612609E-003	1.000000000000000E+000
6.498704767436342E+003	2.8253345E+000	-4.587384897027310E-003	1.000000000000000E+000
6.518705767194158E+003	2.8242776E+000	-4.618102813243000E-003	1.000000000000000E+000
6.538706766952033E+003	2.8233645E+000	-4.649457814067323E-003	1.000000000000000E+000
6.558705166709900E+003	2.8223295E+000	-4.668849070922470E-003	1.000000000000000E+000
6.578703766467777E+003	2.8213515E+000	-4.675397556510183E-003	1.000000000000000E+000
6.598700166225659E+003	2.8203392E+000	-4.713388062748999E-003	1.000000000000000E+000
6.618698865983533E+003	2.8193302E+000	-4.727188340798175E-003	1.000000000000000E+000
6.638699765741389E+003	2.8183067E+000	-4.760766452230236E-003	1.000000000000000E+000
6.658698365499265E+003	2.8173466E+000	-4.775544741935665E-003	1.000000000000000E+000
6.678696965257142E+003	2.8163941E+000	-4.813801298325537E-003	1.000000000000000E+000
6.698695365014995E+003	2.8153627E+000	-4.815434220217615E-003	1.000000000000000E+000
6.718696364772841E+003	2.8143628E+000	-4.842080070703796E-003	1.000000000000000E+000
6.738697364530701E+003	2.8133192E+000	-4.876607230643273E-003	1.000000000000000E+000
6.758695964288578E+003	2.8123631E+000	-4.898766056105800E-003	1.000000000000000E+000
6.778694364046431E+003	2.8113649E+000	-4.925564725950016E-003	1.000000000000000E+000
6.798690763804334E+003	2.8103342E+000	-4.949255718537077E-003	1.000000000000000E+000
6.818689563562220E+003	2.8093596E+000	-4.971699221400110E-003	1.000000000000000E+000
6.838690563320066E+003	2.8083007E+000	-5.080047899281230E-003	1.000000000000000E+000
6.858688963077919E+003	2.8073285E+000	-5.035558885025770E-003	1.000000000000000E+000
6.878687562835810E+003	2.8063326E+000	-5.043214500617427E-003	1.000000000000000E+000
6.898686162593687E+003	2.8053217E+000	-5.083439102147036E-003	1.000000000000000E+000
6.918687062351513E+003	2.8043153E+000	-5.091556177544698E-003	1.000000000000000E+000
6.938687962109354E+003	2.8033068E+000	-5.130487674589804E-003	1.000000000000000E+000
6.958686561867231E+003	2.8023031E+000	-5.126250120494280E-003	1.000000000000000E+000
6.978685161625122E+003	2.8013103E+000	-5.165226812478392E-003	1.000000000000000E+000
6.998683861382990E+003	2.8003061E+000	-5.201748195549485E-003	1.000000000000000E+000
7.018682561140857E+003	2.7993586E+000	-5.221816192864003E-003	1.000000000000000E+000
7.038681160898719E+003	2.7983065E+000	-5.253586417466902E-003	1.000000000000000E+000
7.058679760656611E+003	2.7972794E+000	-5.289974019532767E-003	1.000000000000000E+000
7.078678160414478E+003	2.7963002E+000	-5.297705150578098E-003	1.000000000000000E+000
7.098679160172316E+003	2.7952981E+000	-5.329541426008760E-003	1.000000000000000E+000
7.118680159930154E+003	2.7943130E+000	-5.360726552554360E-003	1.000000000000000E+000
7.138678559688051E+003	2.7933304E+000	-5.373008424007744E-003	1.000000000000000E+000
7.158677159445913E+003	2.7923043E+000	-5.403633414479705E-003	1.000000000000000E+000
7.178675759203776E+003	2.7913208E+000	-5.435889179422435E-003	1.000000000000000E+000
7.198674558961677E+003	2.7902777E+000	-5.455875134775745E-003	1.000000000000000E+000
7.218673158719539E+003	2.7893231E+000	-5.460661801363266E-003	1.000000000000000E+000
7.238671758477401E+003	2.7882919E+000	-5.494912459561310E-003	1.000000000000000E+000
7.258670358235271E+003	2.7872999E+000	-5.537319396117728E-003	1.000000000000000E+000
7.278668957993141E+003	2.7863281E+000	-5.557450894169872E-003	1.000000000000000E+000
7.298669757750991E+003	2.7853389E+000	-5.582948998415410E-003	1.000000000000000E+000
7.318670757508837E+003	2.7843299E+000	-5.611331649450366E-003	1.000000000000000E+000
7.338669357266714E+003	2.7833104E+000	-5.634110367449544E-003	1.000000000000000E+000
7.358667957024576E+003	2.7823219E+000	-5.670090610431791E-003	1.000000000000000E+000
7.378666356782473E+003	2.7813013E+000	-5.698520664267162E-003	1.000000000000000E+000
7.398665156540323E+003	2.7803185E+000	-5.703560817785058E-003	1.000000000000000E+000
7.418663956298202E+003	2.7793255E+000	-5.736441166350803E-003	1.000000000000000E+000
7.438662456056074E+003	2.7782443E+000	-5.771534975922258E-003	1.000000000000000E+000
7.458660955813961E+003	2.7772939E+000	-5.793379495701134E-003	1.000000000000000E+000
7.478659555571823E+003	2.7763348E+000	-5.781548390087071E-003	1.000000000000000E+000
7.498660555329661E+003	2.7753339E+000	-5.843687964978569E-003	1.000000000000000E+000
7.518661355087504E+003	2.7743211E+000	-5.864295659539807E-003	1.000000000000000E+000
7.538659954845381E+003	2.7733703E+000	-5.906457039615870E-003	1.000000000000000E+000
7.558658554603258E+003	2.7723053E+000	-5.922706190835209E-003	1.000000000000000E+000
7.578659454361114E+003	2.7713170E+000	-5.947602831093225E-003	1.000000000000000E+000
7.598655754119005E+003	2.7702923E+000	-5.983047929433175E-003	1.000000000000000E+000
7.618654553876884E+003	2.7693343E+000	-6.004592559018668E-003	1.000000000000000E+000
7.638653153634761E+003	2.7682788E+000	-6.044899915563437E-003	1.000000000000000E+000
