time/s	Ewe/V	x	Q discharge/mA.h	Q charge/mA.h	
3,625073908422928E+003	3,0071251E+000	9,572098810345614E-001	0,000000000000000E+000	9,022794548366098E-002
3,635073908170307E+003	3,0071442E+000	9,570246382625326E-001	0,000000000000000E+000	9,061855142587302E-002
3,645073907917686E+003	3,0070298E+000	9,568393933392431E-001	0,000000000000000E+000	9,100916190426842E-002
3,655073907665064E+003	3,0072777E+000	9,566541495643806E-001	0,000000000000000E+000	9,139976996107196E-002
3,665073907412443E+003	3,0071442E+000	9,564689052290650E-001	0,000000000000000E+000	9,179037919965598E-002
3,675073907159822E+003	3,0073161E+000	9,562836603492250E-001	0,000000000000000E+000	9,218098958643323E-002
3,685073906907201E+003	3,0072205E+000	9,560984153220772E-001	0,000000000000000E+000	9,257160028382601E-002
3,695073906654579E+003	3,0073352E+000	9,559131707566102E-001	0,000000000000000E+000	9,296221000771103E-002
3,705073906401958E+003	3,0073924E+000	9,557279298340564E-001	0,000000000000000E+000	9,335281205008968E-002
3,715073906149337E+003	3,0076025E+000	9,555426896273844E-001	0,000000000000000E+000	9,374341258294841E-002
3,725073905896716E+003	3,0075259E+000	9,553574495160611E-001	0,000000000000000E+000	9,413401291475323E-002
3,735073905644094E+003	3,0074496E+000	9,551722106820505E-001	0,000000000000000E+000	9,452461055319551E-002
3,745073905391473E+003	3,0074878E+000	9,549869719254990E-001	0,000000000000000E+000	9,491520802830616E-002
3,755073905138852E+003	3,0073924E+000	9,548017313343312E-001	0,000000000000000E+000	9,530580937191886E-002
3,765073904886231E+003	3,0075259E+000	9,546164908750279E-001	0,000000000000000E+000	9,569641043748003E-002
3,775073904633609E+003	3,0076025E+000	9,544312523716267E-001	0,000000000000000E+000	9,608700737879385E-002
3,785073904380988E+003	3,0076025E+000	9,542460145512947E-001	0,000000000000000E+000	9,647760287977715E-002
3,795073904128367E+003	3,0078125E+000	9,540607747134134E-001	0,000000000000000E+000	9,686820263499726E-002
3,805073903875746E+003	3,0077360E+000	9,538755337552243E-001	0,000000000000000E+000	9,725880475251750E-002
3,815073903623124E+003	3,0079651E+000	9,536902916665992E-001	0,000000000000000E+000	9,764940925369288E-002
3,825073903370503E+003	3,0078506E+000	9,535050460096158E-001	0,000000000000000E+000	9,804002127916739E-002
3,835073903117882E+003	3,0083661E+000	9,533198011715390E-001	0,000000000000000E+000	9,843063157788209E-002
3,845073902865261E+003	3,0084996E+000	9,531345561743332E-001	0,000000000000000E+000	9,882124221213866E-002
3,855073902612639E+003	3,0084043E+000	9,529493123267389E-001	0,000000000000000E+000	9,921185042230578E-002
3,865073902360018E+003	3,0085380E+000	9,527640664920801E-001	0,000000000000000E+000	9,960246282242942E-002
3,875073902107397E+003	3,0085187E+000	9,525788221638424E-001	0,000000000000000E+000	9,999307204608909E-002
3,885073901854776E+003	3,0086334E+000	9,523935793545962E-001	0,000000000000000E+000	1,003836780667781E-001
3,895073901602154E+003	3,0085762E+000	9,522083360617202E-001	0,000000000000000E+000	1,007742851072571E-001
3,905073901349533E+003	3,0083661E+000	9,520230923480020E-001	0,000000000000000E+000	1,011648930351308E-001
3,915073901096912E+003	3,0086143E+000	9,518378454838571E-001	0,000000000000000E+000	1,015555076060457E-001
3,925073900844291E+003	3,0086143E+000	9,516526020456030E-001	0,000000000000000E+000	1,019461149530713E-001
3,935073900591669E+003	3,0085380E+000	9,514673613818466E-001	0,000000000000000E+000	1,023367164497454E-001
3,945073900339048E+003	3,0084233E+000	9,512821184842557E-001	0,000000000000000E+000	1,027273226567196E-001
3,955073900086427E+003	3,0085952E+000	9,510968748616276E-001	0,000000000000000E+000	1,031179303925191E-001
3,965073899833806E+003	3,0086143E+000	9,509116321711089E-001	0,000000000000000E+000	1,035085361628578E-001
3,975073899581184E+003	3,0086906E+000	9,507263912974003E-001	0,000000000000000E+000	1,038991381022405E-001
3,985073899328563E+003	3,0086334E+000	9,505411477951069E-001	0,000000000000000E+000	1,042897455843004E-001
3,995073899075942E+003	3,0086524E+000	9,503559054497618E-001	0,000000000000000E+000	1,046803506268002E-001
4,005073898823321E+003	3,0088243E+000	9,501706626554737E-001	0,000000000000000E+000	1,050709566159485E-001
4,015073898570699E+003	3,0088625E+000	9,499854195856225E-001	0,000000000000000E+000	1,054615631861534E-001
4,025073898318078E+003	3,0090151E+000	9,498001782801972E-001	0,000000000000000E+000	1,058521660358612E-001
4,035073898065457E+003	3,0089579E+000	9,496149389017364E-001	0,000000000000000E+000	1,062427648223403E-001
4,045073897812836E+003	3,0089197E+000	9,494296989586817E-001	0,000000000000000E+000	1,066333647993311E-001
4,055073897560214E+003	3,0091107E+000	9,492444563359169E-001	0,000000000000000E+000	1,070239704268024E-001
4,065073897307593E+003	3,0092251E+000	9,490592098179026E-001	0,000000000000000E+000	1,074145842678609E-001
4,075073897054972E+003	3,0090344E+000	9,488739640995063E-001	0,000000000000000E+000	1,078051964228315E-001
4,085073896802351E+003	3,0092826E+000	9,486887167597642E-001	0,000000000000000E+000	1,081958119965986E-001
4,095073896549729E+003	3,0092633E+000	9,485034683681165E-001	0,000000000000000E+000	1,085864297884310E-001
4,105073896416463E+003	3,0093398E+000	9,483182194519638E-001	0,000000000000000E+000	1,089770486862432E-001
4,115073896295391E+003	3,0093589E+000	9,481329718129342E-001	0,000000000000000E+000	1,093676648910927E-001
4,125073896174319E+003	3,0094352E+000	9,479477253657598E-001	0,000000000000000E+000	1,097582785827770E-001
4,135073896053247E+003	3,0093398E+000	9,477624799593272E-001	0,000000000000000E+000	1,101488900799358E-001
4,145073895932175E+003	3,0095115E+000	9,475772335480764E-001	0,000000000000000E+000	1,105395036958709E-001
4,155073895811103E+003	3,0093398E+000	9,473919848159580E-001	0,000000000000000E+000	1,109301222056254E-001
4,165073895690031E+003	3,0095499E+000	9,472067363355479E-001	0,000000000000000E+000	1,113207401846238E-001
4,175073895568959E+003	3,0094161E+000	9,470214910023658E-001	0,000000000000000E+000	1,117113515273254E-001
4,185073895447887E+003	3,0093207E+000	9,468362468338615E-001	0,000000000000000E+000	1,121019604141683E-001
4,195073895326816E+003	3,0093589E+000	9,466510046110366E-001	0,000000000000000E+000	1,124925651983201E-001
4,205073895205744E+003	3,0092826E+000	9,464657624752427E-001	0,000000000000000E+000	1,128831697989566E-001
4,215073895084672E+003	3,0091488E+000	9,462805213431973E-001	0,000000000000000E+000	1,132737722830727E-001
4,225073894963600E+003	3,0091107E+000	9,460952812175017E-001	0,000000000000000E+000	1,136643726451832E-001
4,235073894842528E+003	3,0092251E+000	9,459100425988580E-001	0,000000000000000E+000	1,140549698294993E-001
4,245073894721456E+003	3,0089197E+000	9,457248072664922E-001	0,000000000000000E+000	1,144455600843161E-001
4,255073894600384E+003	3,0090535E+000	9,455395738333137E-001	0,000000000000000E+000	1,148361463344756E-001
4,265073894479312E+003	3,0090151E+000	9,453543411619317E-001	0,000000000000000E+000	1,152267309782981E-001
4,275073894358240E+003	3,0093017E+000	9,451691097023631E-001	0,000000000000000E+000	1,156173130668712E-001
4,285073894237168E+003	3,0090725E+000	9,449838777514410E-001	0,000000000000000E+000	1,160078961915204E-001
4,295073894116096E+003	3,0093017E+000	9,447986470188219E-001	0,000000000000000E+000	1,163984767472359E-001
4,305073893995024E+003	3,0091107E+000	9,446134163634661E-001	0,000000000000000E+000	1,167890571400329E-001
4,315073893873952E+003	3,0092826E+000	9,444281840320767E-001	0,000000000000000E+000	1,171796410669416E-001
4,325073893752880E+003	3,0093017E+000	9,442429533215732E-001	0,000000000000000E+000	1,175702215760239E-001
4,335073893631808E+003	3,0092251E+000	9,440577229249351E-001	0,000000000000000E+000	1,179608014232844E-001
4,345073893510737E+003	3,0091870E+000	9,438724938828372E-001	0,000000000000000E+000	1,183513784143391E-001
4,355073893389665E+003	3,0092061E+000	9,436872617138028E-001	0,000000000000000E+000	1,187419619989035E-001
4,365073893268593E+003	3,0093780E+000	9,435020278641854E-001	0,000000000000000E+000	1,191325491271727E-001
4,375073893147521E+003	3,0095115E+000	9,433167907932861E-001	0,000000000000000E+000	1,195231430478895E-001
4,385073893026449E+003	3,0094924E+000	9,431315556745853E-001	0,000000000000000E+000	1,199137328521688E-001
4,395073892905377E+003	3,0097406E+000	9,429463198152608E-001	0,000000000000000E+000	1,203043242181395E-001
4,405073892784305E+003	3,0097024E+000	9,427610824395145E-001	0,000000000000000E+000	1,206949187816617E-001
4,415073892663233E+003	3,0099506E+000	9,425758459022537E-001	0,000000000000000E+000	1,210855115771397E-001
4,425073892542161E+003	3,0100462E+000	9,423906090582505E-001	0,000000000000000E+000	1,214761050194200E-001
4,435073892421089E+003	3,0101416E+000	9,422053735633358E-001	0,000000000000000E+000	1,218666956169899E-001
4,445073892300017E+003	3,0103326E+000	9,420201404693253E-001	0,000000000000000E+000	1,222572811519740E-001
4,455073892178945E+003	3,0103135E+000	9,418349057538385E-001	0,000000000000000E+000	1,226478701060294E-001
4,465073892057873E+003	3,0102561E+000	9,416496712172414E-001	0,000000000000000E+000	1,230384586828753E-001
4,475073891936801E+003	3,0104089E+000	9,414644382998902E-001	0,000000000000000E+000	1,234290438453526E-001
4,485073891815729E+003	3,0105042E+000	9,412792049313179E-001	0,000000000000000E+000	1,238196299592824E-001
4,495073891694658E+003	3,0105999E+000	9,410939730601473E-001	0,000000000000000E+000	1,242102129157662E-001
4,505073891573586E+003	3,0105999E+000	9,409087406229115E-001	0,000000000000000E+000	1,246007970658644E-001
4,515073891452514E+003	3,0106761E+000	9,407235095235207E-001	0,000000000000000E+000	1,249913783949610E-001
4,525073891331442E+003	3,0107143E+000	9,405382746835774E-001	0,000000000000000E+000	1,253819676114474E-001
4,535073891210370E+003	3,0106189E+000	9,403530417136033E-001	0,000000000000000E+000	1,257725528848863E-001
4,545073891089298E+003	3,0107715E+000	9,401678068530510E-001	0,000000000000000E+000	1,261631421448295E-001
4,555073890968226E+003	3,0109625E+000	9,399825737339298E-001	0,000000000000000E+000	1,265537277327623E-001
4,565073890847154E+003	3,0109434E+000	9,397973403875861E-001	0,000000000000000E+000	1,269443137998204E-001
4,575073890726082E+003	3,0108480E+000	9,396121075167720E-001	0,000000000000000E+000	1,273348988641687E-001
4,585073890605010E+003	3,0108290E+000	9,394268740553460E-001	0,000000000000000E+000	1,277254851738914E-001
4,595073890483938E+003	3,0108099E+000	9,392416440555976E-001	0,000000000000000E+000	1,281160641842638E-001
4,605073890362866E+003	3,0106761E+000	9,390564159111532E-001	0,000000000000000E+000	1,285066392825118E-001
4,615073890241794E+003	3,0107334E+000	9,388711864888428E-001	0,000000000000000E+000	1,288972170752887E-001
4,625073890120722E+003	3,0107143E+000	9,386859594772231E-001	0,000000000000000E+000	1,292877897848441E-001
4,635073889999650E+003	3,0105426E+000	9,385007293979025E-001	0,000000000000000E+000	1,296783689630036E-001
4,645073889878578E+003	3,0106380E+000	9,383155004322663E-001	0,000000000000000E+000	1,300689457928302E-001
4,655073889757507E+003	3,0104470E+000	9,381302690525540E-001	0,000000000000000E+000	1,304595277130169E-001
4,665073889636435E+003	3,0105617E+000	9,379450362554393E-001	0,000000000000000E+000	1,308501126219618E-001
4,675073889515363E+003	3,0105617E+000	9,377598007236470E-001	0,000000000000000E+000	1,312407032972926E-001
4,685073889394291E+003	3,0105808E+000	9,375745652691312E-001	0,000000000000000E+000	1,316312938096767E-001
4,695073889273219E+003	3,0105808E+000	9,373893320475591E-001	0,000000000000000E+000	1,320218796136391E-001
4,705073889152147E+003	3,0103517E+000	9,372040995276022E-001	0,000000000000000E+000	1,324124639381646E-001
4,715073889031075E+003	3,0105808E+000	9,370188665801528E-001	0,000000000000000E+000	1,328030491641077E-001
4,725073888910003E+003	3,0106380E+000	9,368336326479179E-001	0,000000000000000E+000	1,331936364665855E-001
4,735073888788931E+003	3,0106189E+000	9,366483991051050E-001	0,000000000000000E+000	1,335842229479216E-001
4,745073888667859E+003	3,0111344E+000	9,364631654958756E-001	0,000000000000000E+000	1,339748095693046E-001
4,755073888546787E+003	3,0109625E+000	9,362779330553538E-001	0,000000000000000E+000	1,343653937263319E-001
4,765073888425715E+003	3,0110962E+000	9,360926993570338E-001	0,000000000000000E+000	1,347559805355730E-001
4,775073888304643E+003	3,0109816E+000	9,359074668018299E-001	0,000000000000000E+000	1,351465649344205E-001
4,785073888183571E+003	3,0110197E+000	9,357222361231321E-001	0,000000000000000E+000	1,355371453764368E-001
4,795073888062499E+003	3,0109434E+000	9,355370030924008E-001	0,000000000000000E+000	1,359277307779892E-001
4,805073887941428E+003	3,0111725E+000	9,353517695376993E-001	0,000000000000000E+000	1,363183172843940E-001
4,815073887820356E+003	3,0111535E+000	9,351665352295697E-001	0,000000000000000E+000	1,367089053794895E-001
4,825073887699284E+003	3,0110581E+000	9,349812994031882E-001	0,000000000000000E+000	1,370994966759959E-001
4,835073887578212E+003	3,0110390E+000	9,347960640102528E-001	0,000000000000000E+000	1,374900870585305E-001
4,845073887457140E+003	3,0114398E+000	9,346108286722363E-001	0,000000000000000E+000	1,378806773252624E-001
4,855073887336068E+003	3,0112872E+000	9,344255938829330E-001	0,000000000000000E+000	1,382712664349687E-001
4,865073887214996E+003	3,0115354E+000	9,342403578350200E-001	0,000000000000000E+000	1,386618581986001E-001
4,875073887093924E+003	3,0115545E+000	9,340551214706162E-001	0,000000000000000E+000	1,390524506295890E-001
4,885073886972852E+003	3,0116308E+000	9,338698841185661E-001	0,000000000000000E+000	1,394430451431452E-001
4,895073886851780E+003	3,0113444E+000	9,336846453442632E-001	0,000000000000000E+000	1,398336426556868E-001
4,905073886730708E+003	3,0116689E+000	9,334994088101775E-001	0,000000000000000E+000	1,402242354444700E-001
4,915073886609636E+003	3,0116308E+000	9,333141722329226E-001	0,000000000000000E+000	1,406148283242802E-001
4,925073886488564E+003	3,0117261E+000	9,331289408043760E-001	0,000000000000000E+000	1,410054103474397E-001
4,935073886367492E+003	3,0117836E+000	9,329437092513596E-001	0,000000000000000E+000	1,413959926330584E-001
4,945073886246435E+003	3,0116308E+000	9,327584760976708E-001	0,000000000000000E+000	1,417865782938811E-001
4,955073886125363E+003	3,0116308E+000	9,325732398631402E-001	0,000000000000000E+000	1,421771704510173E-001
4,965073886004291E+003	3,0116689E+000	9,323880023675957E-001	0,000000000000000E+000	1,425677652671482E-001
4,975073885883219E+003	3,0116117E+000	9,322027644054836E-001	0,000000000000000E+000	1,429583610670910E-001
4,985073885762147E+003	3,0116689E+000	9,320175220906946E-001	0,000000000000000E+000	1,433489660451598E-001
4,995073885641075E+003	3,0116880E+000	9,318322794408140E-001	0,000000000000000E+000	1,437395717298078E-001
5,005073885520003E+003	3,0118217E+000	9,316470358806742E-001	0,000000000000000E+000	1,441301793338437E-001
5,015073885398931E+003	3,0118980E+000	9,314617935137424E-001	0,000000000000000E+000	1,445207844218616E-001
5,025073885277860E+003	3,0118408E+000	9,312765525044209E-001	0,000000000000000E+000	1,449113866472000E-001
5,035073885156788E+003	3,0118408E+000	9,310913130754885E-001	0,000000000000000E+000	1,453019855401040E-001
5,045073885035716E+003	3,0116117E+000	9,309060751543337E-001	0,000000000000000E+000	1,456925812536838E-001
5,055073884914644E+003	3,0117261E+000	9,307208348260086E-001	0,000000000000000E+000	1,460831820430619E-001
5,065073884793572E+003	3,0118408E+000	9,305355949754791E-001	0,000000000000000E+000	1,464737818249526E-001
5,075073884672500E+003	3,0117836E+000	9,303503543039069E-001	0,000000000000000E+000	1,468643833381074E-001
5,085073884551428E+003	3,0116689E+000	9,301651141240612E-001	0,000000000000000E+000	1,472549838143997E-001
5,095073884430356E+003	3,0117261E+000	9,299798727847840E-001	0,000000000000000E+000	1,476455867354882E-001
5,105073884309284E+003	3,0117261E+000	9,297946346632953E-001	0,000000000000000E+000	1,480361828714953E-001
5,115073884188212E+003	3,0117836E+000	9,296093979432710E-001	0,000000000000000E+000	1,484267760523512E-001
5,125073884067140E+003	3,0117836E+000	9,294241639979033E-001	0,000000000000000E+000	1,488173633825212E-001
5,135073883946068E+003	3,0117452E+000	9,292389344604116E-001	0,000000000000000E+000	1,492079414181713E-001
5,145073883824996E+003	3,0118027E+000	9,290537041042588E-001	0,000000000000000E+000	1,495985211800639E-001
5,155073883703924E+003	3,0121462E+000	9,288684732704570E-001	0,000000000000000E+000	1,499891019491350E-001
5,165073883582852E+003	3,0121081E+000	9,286832383366903E-001	0,000000000000000E+000	1,503796913634592E-001
5,175073883461781E+003	3,0127380E+000	9,284980011193332E-001	0,000000000000000E+000	1,507702855929993E-001
5,185073883340709E+003	3,0126998E+000	9,283127656032029E-001	0,000000000000000E+000	1,511608762353050E-001
5,195073883219637E+003	3,0124898E+000	9,281275274801547E-001	0,000000000000000E+000	1,515514723746003E-001
5,205073883098565E+003	3,0125089E+000	9,279422810390294E-001	0,000000000000000E+000	1,519420860535291E-001
5,215073882977493E+003	3,0127571E+000	9,277570369506662E-001	0,000000000000000E+000	1,523326947713854E-001
5,225073882856421E+003	3,0126426E+000	9,275717937012024E-001	0,000000000000000E+000	1,527233017203249E-001
5,235073882735349E+003	3,0124326E+000	9,273865545067004E-001	0,000000000000000E+000	1,531139001189052E-001
5,245073882614277E+003	3,0123754E+000	9,272013177336929E-001	0,000000000000000E+000	1,535044934114826E-001
5,255073882493205E+003	3,0123563E+000	9,270160804754924E-001	0,000000000000000E+000	1,538950877271456E-001
5,265073882372133E+003	3,0128908E+000	9,268308425073093E-001	0,000000000000000E+000	1,542856835398902E-001
5,275073882251061E+003	3,0129290E+000	9,266456058618919E-001	0,000000000000000E+000	1,546762765634288E-001
5,285073882129989E+003	3,0127954E+000	9,264603670433753E-001	0,000000000000000E+000	1,550668741692003E-001
5,295073882008917E+003	3,0127189E+000	9,262751302730540E-001	0,000000000000000E+000	1,554574674561136E-001
