# t [h]	V [V]	i [A]
1.0127e+01	1.1160e+00	-1.5200e-04
1.0129e+01	1.1160e+00	-1.5200e-04
1.0130e+01	1.1160e+00	-1.5200e-04
1.0131e+01	1.1157e+00	-1.5200e-04
1.0133e+01	1.1157e+00	-1.5200e-04
1.0134e+01	1.1157e+00	-1.5100e-04
1.0136e+01	1.1154e+00	-1.5200e-04
1.0137e+01	1.1154e+00	-1.5200e-04
1.0138e+01	1.1154e+00	-1.5200e-04
1.0140e+01	1.1154e+00	-1.5200e-04
1.0141e+01	1.1151e+00	-1.5200e-04
1.0143e+01	1.1151e+00	-1.5200e-04
1.0144e+01	1.1151e+00	-1.5200e-04
1.0145e+01	1.1148e+00	-1.5200e-04
1.0147e+01	1.1148e+00	-1.5200e-04
1.0148e+01	1.1148e+00	-1.5100e-04
1.0149e+01	1.1148e+00	-1.5200e-04
1.0151e+01	1.1145e+00	-1.5200e-04
1.0152e+01	1.1145e+00	-1.5100e-04
1.0154e+01	1.1142e+00	-1.5200e-04
1.0155e+01	1.1142e+00	-1.5200e-04
1.0156e+01	1.1142e+00	-1.5200e-04
1.0158e+01	1.1142e+00	-1.5200e-04
1.0159e+01	1.1142e+00	-1.5200e-04
1.0161e+01	1.1139e+00	-1.5200e-04
1.0162e+01	1.1139e+00	-1.5200e-04
1.0163e+01	1.1135e+00	-1.5200e-04
1.0165e+01	1.1135e+00	-1.5200e-04
1.0166e+01	1.1135e+00	-1.5200e-04
1.0168e+01	1.1135e+00	-1.5200e-04
1.0169e+01	1.1135e+00	-1.5200e-04
1.0170e+01	1.1132e+00	-1.5200e-04
1.0172e+01	1.1132e+00	-1.5200e-04
1.0173e+01	1.1132e+00	-1.5200e-04
1.0174e+01	1.1129e+00	-1.5100e-04
1.0176e+01	1.1129e+00	-1.5200e-04
1.0177e+01	1.1129e+00	-1.5200e-04
1.0179e+01	1.1129e+00	-1.5200e-04
1.0180e+01	1.1126e+00	-1.5200e-04
1.0181e+01	1.1126e+00	-1.5100e-04
1.0183e+01	1.1126e+00	-1.5200e-04
1.0184e+01	1.1123e+00	-1.5200e-04
1.0186e+01	1.1123e+00	-1.5100e-04
1.0187e+01	1.1123e+00	-1.5200e-04
1.0188e+01	1.1120e+00	-1.5200e-04
1.0190e+01	1.1120e+00	-1.5200e-04
1.0191e+01	1.1120e+00	-1.5200e-04
1.0193e+01	1.1117e+00	-1.5200e-04
1.0194e+01	1.1117e+00	-1.5200e-04
1.0195e+01	1.1117e+00	-1.5200e-04
1.0197e+01	1.1117e+00	-1.5200e-04
1.0198e+01	1.1117e+00	-1.5200e-04
1.0199e+01	1.1114e+00	-1.5200e-04
1.0201e+01	1.1114e+00	-1.5200e-04
1.0202e+01	1.1114e+00	-1.5200e-04
1.0204e+01	1.1111e+00	-1.5200e-04
1.0205e+01	1.1111e+00	-1.5100e-04
1.0206e+01	1.1111e+00	-1.5200e-04
1.0208e+01	1.1111e+00	-1.5200e-04
1.0209e+01	1.1108e+00	-1.5200e-04
1.0211e+01	1.1108e+00	-1.5200e-04
1.0212e+01	1.1104e+00	-1.5200e-04
1.0213e+01	1.1104e+00	-1.5200e-04
1.0215e+01	1.1104e+00	-1.5200e-04
1.0216e+01	1.1104e+00	-1.5200e-04
1.0218e+01	1.1104e+00	-1.5200e-04
1.0219e+01	1.1101e+00	-1.5200e-04
1.0220e+01	1.1101e+00	-1.5200e-04
1.0222e+01	1.1101e+00	-1.5200e-04
1.0223e+01	1.1098e+00	-1.5200e-04
1.0224e+01	1.1098e+00	-1.5200e-04
1.0226e+01	1.1098e+00	-1.5200e-04
1.0227e+01	1.1098e+00	-1.5200e-04
1.0229e+01	1.1095e+00	-1.5200e-04
1.0230e+01	1.1095e+00	-1.5100e-04
1.0231e+01	1.1092e+00	-1.5100e-04
1.0233e+01	1.1092e+00	-1.5200e-04
1.0234e+01	1.1092e+00	-1.5200e-04
1.0236e+01	1.1092e+00	-1.5200e-04
1.0237e+01	1.1092e+00	-1.5200e-04
1.0238e+01	1.1086e+00	-1.5100e-04
1.0240e+01	1.1086e+00	-1.5200e-04
1.0241e+01	1.1083e+00	-1.5200e-04
1.0242e+01	1.1083e+00	-1.5100e-04
1.0244e+01	1.1083e+00	-1.5100e-04
1.0245e+01	1.1083e+00	-1.5200e-04
1.0247e+01	1.1080e+00	-1.5100e-04
1.0248e+01	1.1080e+00	-1.5200e-04
1.0249e+01	1.1080e+00	-1.5200e-04
1.0251e+01	1.1077e+00	-1.5200e-04
1.0252e+01	1.1077e+00	-1.5100e-04
1.0254e+01	1.1077e+00	-1.5100e-04
1.0255e+01	1.1077e+00	-1.5200e-04
1.0256e+01	1.1073e+00	-1.5100e-04
1.0258e+01	1.1073e+00	-1.5200e-04
1.0259e+01	1.1073e+00	-1.5200e-04
1.0261e+01	1.1070e+00	-1.5100e-04
1.0262e+01	1.1070e+00	-1.5200e-04
1.0263e+01	1.1070e+00	-1.5200e-04
1.0265e+01	1.1070e+00	-1.5200e-04
1.0266e+01	1.1067e+00	-1.5200e-04
1.0268e+01	1.1067e+00	-1.5200e-04
1.0269e+01	1.1067e+00	-1.5200e-04
1.0270e+01	1.1064e+00	-1.5200e-04
1.0272e+01	1.1064e+00	-1.5200e-04
1.0273e+01	1.1064e+00	-1.5200e-04
1.0274e+01	1.1064e+00	-1.5200e-04
1.0276e+01	1.1061e+00	-1.5200e-04
1.0277e+01	1.1061e+00	-1.5200e-04
1.0279e+01	1.1061e+00	-1.5200e-04
1.0280e+01	1.1058e+00	-1.5200e-04
1.0281e+01	1.1058e+00	-1.5200e-04
1.0283e+01	1.1058e+00	-1.5200e-04
1.0284e+01	1.1058e+00	-1.5200e-04
1.0286e+01	1.1055e+00	-1.5100e-04
1.0287e+01	1.1055e+00	-1.5200e-04
1.0288e+01	1.1052e+00	-1.5200e-04
1.0290e+01	1.1052e+00	-1.5100e-04
1.0291e+01	1.1052e+00	-1.5200e-04
1.0293e+01	1.1052e+00	-1.5200e-04
1.0294e+01	1.1052e+00	-1.5200e-04
1.0295e+01	1.1049e+00	-1.5200e-04
1.0297e+01	1.1049e+00	-1.5200e-04
1.0298e+01	1.1046e+00	-1.5200e-04
1.0299e+01	1.1046e+00	-1.5100e-04
1.0301e+01	1.1046e+00	-1.5200e-04
1.0302e+01	1.1046e+00	-1.5100e-04
1.0304e+01	1.1046e+00	-1.5200e-04
1.0305e+01	1.1042e+00	-1.5200e-04
1.0306e+01	1.1042e+00	-1.5100e-04
1.0308e+01	1.1039e+00	-1.5200e-04
1.0309e+01	1.1039e+00	-1.5100e-04
1.0311e+01	1.1039e+00	-1.5200e-04
1.0312e+01	1.1039e+00	-1.5200e-04
1.0313e+01	1.1036e+00	-1.5200e-04
1.0315e+01	1.1036e+00	-1.5100e-04
1.0316e+01	1.1036e+00	-1.5200e-04
1.0318e+01	1.1033e+00	-1.5200e-04
1.0319e+01	1.1033e+00	-1.5200e-04
1.0320e+01	1.1033e+00	-1.5100e-04
1.0322e+01	1.1033e+00	-1.5200e-04
1.0323e+01	1.1033e+00	-1.5200e-04
1.0324e+01	1.1030e+00	-1.5200e-04
1.0326e+01	1.1030e+00	-1.5200e-04
1.0327e+01	1.1027e+00	-1.5200e-04
1.0329e+01	1.1027e+00	-1.5200e-04
1.0330e+01	1.1027e+00	-1.5200e-04
1.0331e+01	1.1027e+00	-1.5200e-04
1.0333e+01	1.1024e+00	-1.5200e-04
1.0334e+01	1.1024e+00	-1.5100e-04
1.0336e+01	1.1024e+00	-1.5200e-04
1.0337e+01	1.1021e+00	-1.5200e-04
1.0338e+01	1.1021e+00	-1.5200e-04
1.0340e+01	1.1021e+00	-1.5200e-04
1.0341e+01	1.1021e+00	-1.5200e-04
1.0343e+01	1.1018e+00	-1.5200e-04
1.0344e+01	1.1018e+00	-1.5200e-04
1.0345e+01	1.1018e+00	-1.5200e-04
1.0347e+01	1.1015e+00	-1.5200e-04
1.0348e+01	1.1015e+00	-1.5200e-04
1.0349e+01	1.1015e+00	-1.5200e-04
1.0351e+01	1.1015e+00	-1.5200e-04
1.0352e+01	1.1011e+00	-1.5200e-04
1.0354e+01	1.1011e+00	-1.5200e-04
1.0355e+01	1.1011e+00	-1.5200e-04
1.0356e+01	1.1008e+00	-1.5200e-04
1.0358e+01	1.1008e+00	-1.5200e-04
1.0359e+01	1.1008e+00	-1.5100e-04
1.0361e+01	1.1008e+00	-1.5200e-04
1.0362e+01	1.1005e+00	-1.5200e-04
1.0363e+01	1.1005e+00	-1.5200e-04
1.0365e+01	1.1002e+00	-1.5100e-04
1.0366e+01	1.1002e+00	-1.5200e-04
1.0367e+01	1.1002e+00	-1.5200e-04
1.0369e+01	1.1002e+00	-1.5200e-04
1.0370e+01	1.1002e+00	-1.5200e-04
1.0372e+01	1.0999e+00	-1.5200e-04
1.0373e+01	1.0999e+00	-1.5200e-04
1.0374e+01	1.0996e+00	-1.5200e-04
1.0376e+01	1.0996e+00	-1.5200e-04
1.0377e+01	1.0996e+00	-1.5200e-04
1.0379e+01	1.0996e+00	-1.5200e-04
1.0380e+01	1.0993e+00	-1.5200e-04
1.0381e+01	1.0993e+00	-1.5200e-04
1.0383e+01	1.0993e+00	-1.5200e-04
1.0384e+01	1.0990e+00	-1.5200e-04
1.0386e+01	1.0990e+00	-1.5200e-04
1.0387e+01	1.0990e+00	-1.5200e-04
1.0388e+01	1.0987e+00	-1.5200e-04
1.0390e+01	1.0987e+00	-1.5200e-04
1.0391e+01	1.0987e+00	-1.5200e-04
1.0393e+01	1.0987e+00	-1.5200e-04
1.0394e+01	1.0984e+00	-1.5200e-04
1.0395e+01	1.0984e+00	-1.5100e-04
1.0397e+01	1.0984e+00	-1.5200e-04
1.0398e+01	1.0984e+00	-1.5200e-04
1.0399e+01	1.0980e+00	-1.5200e-04
1.0401e+01	1.0980e+00	-1.5200e-04
1.0402e+01	1.0980e+00	-1.5200e-04
1.0404e+01	1.0977e+00	-1.5100e-04
1.0405e+01	1.0977e+00	-1.5200e-04
1.0406e+01	1.0977e+00	-1.5200e-04
1.0408e+01	1.0974e+00	-1.5200e-04
1.0409e+01	1.0974e+00	-1.5200e-04
1.0411e+01	1.0974e+00	-1.5200e-04
1.0412e+01	1.0971e+00	-1.5200e-04
1.0413e+01	1.0971e+00	-1.5200e-04
1.0415e+01	1.0971e+00	-1.5200e-04
1.0416e+01	1.0971e+00	-1.5100e-04
1.0418e+01	1.0968e+00	-1.5200e-04
1.0419e+01	1.0968e+00	-1.5200e-04
1.0420e+01	1.0968e+00	-1.5200e-04
1.0422e+01	1.0965e+00	-1.5200e-04
1.0423e+01	1.0965e+00	-1.5200e-04
1.0424e+01	1.0965e+00	-1.5200e-04
1.0426e+01	1.0965e+00	-1.5200e-04
1.0427e+01	1.0962e+00	-1.5200e-04
1.0429e+01	1.0962e+00	-1.5200e-04
1.0430e+01	1.0962e+00	-1.5200e-04
1.0431e+01	1.0959e+00	-1.5200e-04
1.0433e+01	1.0959e+00	-1.5200e-04
1.0434e+01	1.0959e+00	-1.5100e-04
1.0436e+01	1.0959e+00	-1.5200e-04
1.0437e+01	1.0956e+00	-1.5200e-04
1.0438e+01	1.0956e+00	-1.5200e-04
1.0440e+01	1.0953e+00	-1.5200e-04
1.0441e+01	1.0953e+00	-1.5200e-04
1.0443e+01	1.0953e+00	-1.5200e-04
1.0444e+01	1.0953e+00	-1.5200e-04
1.0445e+01	1.0949e+00	-1.5200e-04
1.0447e+01	1.0949e+00	-1.5200e-04
1.0448e+01	1.0949e+00	-1.5200e-04
1.0449e+01	1.0946e+00	-1.5200e-04
1.0451e+01	1.0946e+00	-1.5200e-04
1.0452e+01	1.0946e+00	-1.5200e-04
1.0454e+01	1.0946e+00	-1.5200e-04
1.0455e+01	1.0946e+00	-1.5100e-04
1.0456e+01	1.0943e+00	-1.5200e-04
1.0458e+01	1.0940e+00	-1.5200e-04
1.0459e+01	1.0940e+00	-1.5200e-04
1.0461e+01	1.0940e+00	-1.5200e-04
1.0462e+01	1.0940e+00	-1.5200e-04
1.0463e+01	1.0937e+00	-1.5100e-04
1.0465e+01	1.0937e+00	-1.5200e-04
1.0466e+01	1.0937e+00	-1.5200e-04
1.0468e+01	1.0934e+00	-1.5200e-04
1.0469e+01	1.0934e+00	-1.5200e-04
1.0470e+01	1.0934e+00	-1.5200e-04
1.0472e+01	1.0934e+00	-1.5200e-04
1.0473e+01	1.0931e+00	-1.5200e-04
1.0474e+01	1.0931e+00	-1.5200e-04
1.0476e+01	1.0928e+00	-1.5200e-04
1.0477e+01	1.0928e+00	-1.5200e-04
1.0479e+01	1.0928e+00	-1.5200e-04
1.0480e+01	1.0928e+00	-1.5200e-04
1.0481e+01	1.0928e+00	-1.5100e-04
1.0483e+01	1.0925e+00	-1.5200e-04
1.0484e+01	1.0925e+00	-1.5200e-04
1.0486e+01	1.0921e+00	-1.5200e-04
1.0487e+01	1.0921e+00	-1.5100e-04
1.0488e+01	1.0921e+00	-1.5200e-04
1.0490e+01	1.0921e+00	-1.5200e-04
1.0491e+01	1.0918e+00	-1.5200e-04
1.0492e+01	1.0918e+00	-1.5200e-04
1.0494e+01	1.0918e+00	-1.5100e-04
1.0495e+01	1.0915e+00	-1.5100e-04
1.0497e+01	1.0915e+00	-1.5200e-04
1.0498e+01	1.0915e+00	-1.5200e-04
1.0499e+01	1.0912e+00	-1.5200e-04
1.0501e+01	1.0912e+00	-1.5100e-04
1.0502e+01	1.0912e+00	-1.5200e-04
1.0504e+01	1.0909e+00	-1.5200e-04
1.0505e+01	1.0909e+00	-1.5200e-04
1.0506e+01	1.0909e+00	-1.5200e-04
1.0508e+01	1.0909e+00	-1.5200e-04
1.0509e+01	1.0906e+00	-1.5200e-04
1.0511e+01	1.0906e+00	-1.5200e-04
1.0512e+01	1.0906e+00	-1.5100e-04
1.0513e+01	1.0903e+00	-1.5200e-04
1.0515e+01	1.0903e+00	-1.5200e-04
1.0516e+01	1.0903e+00	-1.5200e-04
1.0518e+01	1.0903e+00	-1.5200e-04
1.0519e+01	1.0900e+00	-1.5200e-04
1.0520e+01	1.0900e+00	-1.5200e-04
1.0522e+01	1.0900e+00	-1.5200e-04
1.0523e+01	1.0897e+00	-1.5200e-04
1.0524e+01	1.0897e+00	-1.5200e-04
1.0526e+01	1.0897e+00	-1.5200e-04
1.0527e+01	1.0897e+00	-1.5200e-04
1.0529e+01	1.0894e+00	-1.5200e-04
1.0530e+01	1.0894e+00	-1.5200e-04
1.0531e+01	1.0890e+00	-1.5200e-04
1.0533e+01	1.0890e+00	-1.5200e-04
1.0534e+01	1.0890e+00	-1.5200e-04
1.0536e+01	1.0890e+00	-1.5200e-04
1.0537e+01	1.0890e+00	-1.5200e-04
1.0538e+01	1.0887e+00	-1.5200e-04
1.0540e+01	1.0887e+00	-1.5100e-04
1.0541e+01	1.0884e+00	-1.5200e-04
1.0543e+01	1.0884e+00	-1.5200e-04
1.0544e+01	1.0884e+00	-1.5100e-04
1.0545e+01	1.0884e+00	-1.5200e-04
1.0547e+01	1.0878e+00	-1.5200e-04
1.0548e+01	1.0875e+00	-1.5200e-04
1.0549e+01	1.0875e+00	-1.5200e-04
1.0551e+01	1.0875e+00	-1.5200e-04
1.0552e+01	1.0875e+00	-1.5100e-04
1.0554e+01	1.0875e+00	-1.5100e-04
1.0555e+01	1.0875e+00	-1.5200e-04
1.0556e+01	1.0872e+00	-1.5200e-04
1.0558e+01	1.0872e+00	-1.5200e-04
1.0559e+01	1.0872e+00	-1.5200e-04
1.0561e+01	1.0869e+00	-1.5200e-04
1.0562e+01	1.0869e+00	-1.5100e-04
1.0563e+01	1.0869e+00	-1.5100e-04
1.0565e+01	1.0869e+00	-1.5200e-04
1.0566e+01	1.0866e+00	-1.5200e-04
1.0568e+01	1.0866e+00	-1.5200e-04
1.0569e+01	1.0866e+00	-1.5200e-04
1.0570e+01	1.0863e+00	-1.5100e-04
1.0572e+01	1.0863e+00	-1.5200e-04
1.0573e+01	1.0863e+00	-1.5200e-04
1.0574e+01	1.0863e+00	-1.5100e-04
1.0576e+01	1.0863e+00	-1.5200e-04
1.0577e+01	1.0859e+00	-1.5200e-04
1.0579e+01	1.0859e+00	-1.5200e-04
1.0580e+01	1.0856e+00	-1.5200e-04
1.0581e+01	1.0856e+00	-1.5200e-04
1.0583e+01	1.0856e+00	-1.5200e-04
1.0584e+01	1.0856e+00	-1.5200e-04
1.0586e+01	1.0853e+00	-1.5100e-04
1.0587e+01	1.0853e+00	-1.5200e-04
1.0588e+01	1.0850e+00	-1.5100e-04
1.0590e+01	1.0850e+00	-1.5200e-04
1.0591e+01	1.0850e+00	-1.5200e-04
1.0593e+01	1.0850e+00	-1.5200e-04
1.0594e+01	1.0850e+00	-1.5200e-04
1.0595e+01	1.0847e+00	-1.5200e-04
1.0597e+01	1.0847e+00	-1.5200e-04
1.0598e+01	1.0844e+00	-1.5200e-04
1.0599e+01	1.0844e+00	-1.5200e-04
1.0601e+01	1.0844e+00	-1.5200e-04
1.0602e+01	1.0841e+00	-1.5200e-04
1.0604e+01	1.0844e+00	-1.5100e-04
1.0605e+01	1.0841e+00	-1.5200e-04
1.0606e+01	1.0841e+00	-1.5200e-04
1.0608e+01	1.0838e+00	-1.5200e-04
1.0609e+01	1.0838e+00	-1.5200e-04
1.0611e+01	1.0838e+00	-1.5200e-04
1.0612e+01	1.0838e+00	-1.5100e-04
1.0613e+01	1.0835e+00	-1.5200e-04
1.0615e+01	1.0835e+00	-1.5100e-04
1.0616e+01	1.0832e+00	-1.5200e-04
1.0617e+01	1.0832e+00	-1.5200e-04
1.0619e+01	1.0832e+00	-1.5100e-04
1.0620e+01	1.0832e+00	-1.5200e-04
1.0622e+01	1.0832e+00	-1.5200e-04
1.0623e+01	1.0828e+00	-1.5200e-04
1.0624e+01	1.0828e+00	-1.5200e-04
1.0626e+01	1.0828e+00	-1.5200e-04
1.0627e+01	1.0825e+00	-1.5200e-04
1.0629e+01	1.0825e+00	-1.5200e-04
1.0630e+01	1.0825e+00	-1.5200e-04
1.0631e+01	1.0825e+00	-1.5200e-04
1.0633e+01	1.0822e+00	-1.5100e-04
1.0634e+01	1.0822e+00	-1.5200e-04
1.0636e+01	1.0819e+00	-1.5200e-04
1.0637e+01	1.0819e+00	-1.5200e-04
1.0638e+01	1.0819e+00	-1.5100e-04
1.0640e+01	1.0819e+00	-1.5200e-04
1.0641e+01	1.0819e+00	-1.5100e-04
1.0643e+01	1.0816e+00	-1.5200e-04
1.0644e+01	1.0816e+00	-1.5200e-04
1.0645e+01	1.0816e+00	-1.5200e-04
1.0647e+01	1.0813e+00	-1.5200e-04
1.0648e+01	1.0813e+00	-1.5200e-04
1.0649e+01	1.0813e+00	-1.5200e-04
1.0651e+01	1.0813e+00	-1.5100e-04
1.0652e+01	1.0810e+00	-1.5200e-04
1.0654e+01	1.0810e+00	-1.5200e-04
1.0655e+01	1.0807e+00	-1.5200e-04
1.0656e+01	1.0807e+00	-1.5100e-04
1.0658e+01	1.0807e+00	-1.5200e-04
1.0659e+01	1.0807e+00	-1.5200e-04
1.0661e+01	1.0807e+00	-1.5200e-04
1.0662e+01	1.0804e+00	-1.5200e-04
1.0663e+01	1.0801e+00	-1.5100e-04
1.0665e+01	1.0801e+00	-1.5200e-04
1.0666e+01	1.0801e+00	-1.5200e-04
1.0668e+01	1.0801e+00	-1.5200e-04
1.0669e+01	1.0801e+00	-1.5200e-04
1.0670e+01	1.0797e+00	-1.5200e-04
1.0672e+01	1.0797e+00	-1.5200e-04
1.0673e+01	1.0797e+00	-1.5200e-04
1.0674e+01	1.0797e+00	-1.5200e-04
1.0676e+01	1.0794e+00	-1.5200e-04
1.0677e+01	1.0794e+00	-1.5200e-04
1.0679e+01	1.0794e+00	-1.5100e-04
1.0680e+01	1.0794e+00	-1.5200e-04
1.0681e+01	1.0791e+00	-1.5200e-04
1.0683e+01	1.0791e+00	-1.5200e-04
1.0684e+01	1.0788e+00	-1.5200e-04
1.0686e+01	1.0788e+00	-1.5200e-04
1.0687e+01	1.0788e+00	-1.5200e-04
1.0688e+01	1.0788e+00	-1.5200e-04
1.0690e+01	1.0785e+00	-1.5200e-04
1.0691e+01	1.0785e+00	-1.5200e-04
1.0693e+01	1.0785e+00	-1.5200e-04
1.0694e+01	1.0782e+00	-1.5200e-04
1.0695e+01	1.0782e+00	-1.5200e-04
1.0697e+01	1.0782e+00	-1.5200e-04
1.0698e+01	1.0782e+00	-1.5200e-04
1.0699e+01	1.0779e+00	-1.5200e-04
1.0701e+01	1.0779e+00	-1.5200e-04
1.0702e+01	1.0776e+00	-1.5200e-04
1.0704e+01	1.0776e+00	-1.5200e-04
1.0705e+01	1.0776e+00	-1.5200e-04
1.0706e+01	1.0776e+00	-1.5200e-04
1.0708e+01	1.0776e+00	-1.5200e-04
1.0709e+01	1.0773e+00	-1.5200e-04
1.0711e+01	1.0773e+00	-1.5200e-04
1.0712e+01	1.0773e+00	-1.5200e-04
1.0713e+01	1.0770e+00	-1.5200e-04
1.0715e+01	1.0770e+00	-1.5200e-04
1.0716e+01	1.0770e+00	-1.5200e-04
1.0718e+01	1.0770e+00	-1.5100e-04
1.0719e+01	1.0766e+00	-1.5200e-04
1.0720e+01	1.0766e+00	-1.5200e-04
1.0722e+01	1.0763e+00	-1.5100e-04
1.0723e+01	1.0763e+00	-1.5200e-04
1.0724e+01	1.0763e+00	-1.5200e-04
1.0726e+01	1.0763e+00	-1.5200e-04
1.0727e+01	1.0760e+00	-1.5200e-04
1.0729e+01	1.0760e+00	-1.5200e-04
1.0730e+01	1.0760e+00	-1.5200e-04
1.0731e+01	1.0757e+00	-1.5200e-04
1.0733e+01	1.0757e+00	-1.5200e-04
1.0734e+01	1.0757e+00	-1.5200e-04
1.0736e+01	1.0757e+00	-1.5200e-04
1.0737e+01	1.0757e+00	-1.5200e-04
1.0738e+01	1.0754e+00	-1.5100e-04
1.0740e+01	1.0754e+00	-1.5200e-04
1.0741e+01	1.0754e+00	-1.5200e-04
1.0742e+01	1.0751e+00	-1.5200e-04
1.0744e+01	1.0751e+00	-1.5200e-04
1.0745e+01	1.0751e+00	-1.5200e-04
1.0747e+01	1.0748e+00	-1.5200e-04
1.0748e+01	1.0748e+00	-1.5200e-04
1.0749e+01	1.0748e+00	-1.5200e-04
1.0751e+01	1.0748e+00	-1.5200e-04
1.0752e+01	1.0745e+00	-1.5200e-04
1.0754e+01	1.0745e+00	-1.5200e-04
1.0755e+01	1.0745e+00	-1.5200e-04
1.0756e+01	1.0742e+00	-1.5200e-04
1.0758e+01	1.0742e+00	-1.5200e-04
1.0759e+01	1.0742e+00	-1.5200e-04
1.0761e+01	1.0739e+00	-1.5200e-04
1.0762e+01	1.0739e+00	-1.5200e-04
1.0763e+01	1.0739e+00	-1.5200e-04
1.0765e+01	1.0735e+00	-1.5100e-04
1.0766e+01	1.0735e+00	-1.5200e-04
1.0768e+01	1.0735e+00	-1.5200e-04
1.0769e+01	1.0732e+00	-1.5200e-04
1.0770e+01	1.0732e+00	-1.5200e-04
1.0772e+01	1.0732e+00	-1.5200e-04
1.0773e+01	1.0732e+00	-1.5200e-04
1.0774e+01	1.0729e+00	-1.5200e-04
1.0776e+01	1.0729e+00	-1.5200e-04
1.0777e+01	1.0729e+00	-1.5200e-04
1.0779e+01	1.0726e+00	-1.5100e-04
1.0780e+01	1.0726e+00	-1.5200e-04
1.0781e+01	1.0726e+00	-1.5200e-04
1.0783e+01	1.0723e+00	-1.5200e-04
1.0784e+01	1.0726e+00	-1.5200e-04
1.0786e+01	1.0723e+00	-1.5200e-04
1.0787e+01	1.0723e+00	-1.5200e-04
1.0788e+01	1.0720e+00	-1.5200e-04
1.0790e+01	1.0720e+00	-1.5200e-04
1.0791e+01	1.0720e+00	-1.5100e-04
1.0793e+01	1.0720e+00	-1.5200e-04
1.0794e+01	1.0720e+00	-1.5100e-04
1.0795e+01	1.0717e+00	-1.5200e-04
1.0797e+01	1.0717e+00	-1.5200e-04
1.0798e+01	1.0714e+00	-1.5200e-04
1.0799e+01	1.0714e+00	-1.5200e-04
1.0801e+01	1.0714e+00	-1.5200e-04
1.0802e+01	1.0714e+00	-1.5200e-04
1.0804e+01	1.0711e+00	-1.5200e-04
1.0805e+01	1.0711e+00	-1.5200e-04
1.0806e+01	1.0711e+00	-1.5100e-04
1.0808e+01	1.0708e+00	-1.5200e-04
1.0809e+01	1.0708e+00	-1.5200e-04
1.0811e+01	1.0708e+00	-1.5200e-04
1.0812e+01	1.0708e+00	-1.5200e-04
1.0813e+01	1.0704e+00	-1.5100e-04
1.0815e+01	1.0704e+00	-1.5200e-04
1.0816e+01	1.0701e+00	-1.5200e-04
1.0818e+01	1.0701e+00	-1.5200e-04
1.0819e+01	1.0701e+00	-1.5200e-04
1.0820e+01	1.0701e+00	-1.5200e-04
1.0822e+01	1.0698e+00	-1.5200e-04
1.0823e+01	1.0698e+00	-1.5200e-04
1.0824e+01	1.0698e+00	-1.5200e-04
1.0826e+01	1.0695e+00	-1.5200e-04
1.0827e+01	1.0695e+00	-1.5200e-04
1.0829e+01	1.0695e+00	-1.5200e-04
1.0830e+01	1.0695e+00	-1.5200e-04
1.0831e+01	1.0692e+00	-1.5100e-04
1.0833e+01	1.0692e+00	-1.5200e-04
1.0834e+01	1.0689e+00	-1.5200e-04
1.0836e+01	1.0689e+00	-1.5200e-04
1.0837e+01	1.0689e+00	-1.5200e-04
1.0838e+01	1.0689e+00	-1.5200e-04
1.0840e+01	1.0689e+00	-1.5200e-04
1.0841e+01	1.0686e+00	-1.5200e-04
1.0843e+01	1.0686e+00	-1.5200e-04
1.0844e+01	1.0686e+00	-1.5200e-04
1.0845e+01	1.0683e+00	-1.5200e-04
1.0847e+01	1.0683e+00	-1.5100e-04
1.0848e+01	1.0683e+00	-1.5200e-04
1.0849e+01	1.0680e+00	-1.5200e-04
1.0851e+01	1.0680e+00	-1.5200e-04
1.0852e+01	1.0680e+00	-1.5200e-04
1.0854e+01	1.0673e+00	-1.5100e-04
1.0855e+01	1.0673e+00	-1.5200e-04
1.0856e+01	1.0673e+00	-1.5200e-04
1.0858e+01	1.0670e+00	-1.5200e-04
1.0859e+01	1.0670e+00	-1.5200e-04
1.0861e+01	1.0670e+00	-1.5200e-04
1.0862e+01	1.0667e+00	-1.5100e-04
1.0863e+01	1.0667e+00	-1.5100e-04
1.0865e+01	1.0667e+00	-1.5100e-04
1.0866e+01	1.0667e+00	-1.5200e-04
1.0867e+01	1.0664e+00	-1.5200e-04
1.0869e+01	1.0664e+00	-1.5200e-04
1.0870e+01	1.0661e+00	-1.5200e-04
1.0872e+01	1.0661e+00	-1.5100e-04
1.0873e+01	1.0661e+00	-1.5200e-04
1.0874e+01	1.0661e+00	-1.5200e-04
1.0876e+01	1.0661e+00	-1.5100e-04
1.0877e+01	1.0658e+00	-1.5200e-04
1.0879e+01	1.0658e+00	-1.5200e-04
1.0880e+01	1.0655e+00	-1.5200e-04
1.0881e+01	1.0655e+00	-1.5200e-04
1.0883e+01	1.0655e+00	-1.5200e-04
1.0884e+01	1.0655e+00	-1.5200e-04
1.0886e+01	1.0652e+00	-1.5200e-04
1.0887e+01	1.0652e+00	-1.5100e-04
1.0888e+01	1.0649e+00	-1.5200e-04
1.0890e+01	1.0649e+00	-1.5200e-04
1.0891e+01	1.0649e+00	-1.5100e-04
1.0893e+01	1.0649e+00	-1.5200e-04
1.0894e+01	1.0649e+00	-1.5200e-04
1.0895e+01	1.0646e+00	-1.5200e-04
1.0897e+01	1.0646e+00	-1.5200e-04
1.0898e+01	1.0646e+00	-1.5200e-04
1.0899e+01	1.0642e+00	-1.5100e-04
1.0901e+01	1.0642e+00	-1.5200e-04
1.0902e+01	1.0642e+00	-1.5200e-04
